tile_id,candidate_id,dataset_version,dataset_source,city_id,city_name,split,row_offset,col_offset,tile_size,grid_offset,source_width_pixels,source_height_pixels,padding_pixel_count,padding_fraction,valid_pixel_count,valid_fraction,unlabeled_pixel_count,semantic_nodata_pixel_count,buildings_pixel_count,roads_pixel_count,vegetation_pixel_count,bare_land_pixel_count,water_pixel_count,contains_buildings,contains_roads,contains_vegetation,contains_bare_land,contains_water,selection_rank,priority_tier,selection_reason,enrichment_score,simulation_match,simulation_difference,bounds_left,bounds_bottom,bounds_right,bounds_top,crs,source_image,source_semantic_mask,source_validity_mask,image_path,semantic_mask_path,validity_mask_path,qa_pass,qa_status,qa_failure_count,qa_failures
DE05_off128_r008_c008,DE05_off128_r008_c008,v2.2,v22_offset_enrichment,DE05,Munich,train,2176,2176,256,128,256,256,0,0.0,43627,0.6656951904296875,21909,0,8039,4898,30048,620,22,True,True,True,True,True,373,2,bare_land_moderate+road_rich+building_rich+mixed_minority,13.322971647669467,True,,698855.145199985,5325220.636082032,701415.145199985,5327780.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\processed\masks\DE05_Munich\DE05_label_mask.tif,data\processed\masks\DE05_Munich\DE05_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE05_Munich\images\DE05_off128_r008_c008_image.tif,data\processed\tiles_v22_enrichment\train\DE05_Munich\semantic_masks\DE05_off128_r008_c008_semantic.tif,data\processed\tiles_v22_enrichment\train\DE05_Munich\validity_masks\DE05_off128_r008_c008_validity.tif,True,accepted,0,
DE05_off128_r010_c006,DE05_off128_r010_c006,v2.2,v22_offset_enrichment,DE05,Munich,train,2688,1664,256,128,256,256,0,0.0,62999,0.9612884521484376,2537,0,405,607,56430,5555,2,True,True,True,True,True,93,1,bare_land_rich,6.083821137443921,True,,693735.145199985,5320100.636082032,696295.145199985,5322660.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\processed\masks\DE05_Munich\DE05_label_mask.tif,data\processed\masks\DE05_Munich\DE05_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE05_Munich\images\DE05_off128_r010_c006_image.tif,data\processed\tiles_v22_enrichment\train\DE05_Munich\semantic_masks\DE05_off128_r010_c006_semantic.tif,data\processed\tiles_v22_enrichment\train\DE05_Munich\validity_masks\DE05_off128_r010_c006_validity.tif,True,accepted,0,
DE06_off128_r000_c002,DE06_off128_r000_c002,v2.2,v22_offset_enrichment,DE06,Nuremberg,train,128,640,256,128,256,256,0,0.0,43701,0.6668243408203125,21835,0,6380,5422,26915,1825,3159,True,True,True,True,True,233,2,bare_land_moderate+road_rich+water_rich+building_rich+mixed_minority,18.53328048598861,True,,641910.4733126876,5490948.6269730525,644470.4733126876,5493508.6269730525,EPSG:32632,data\processed\sar\DE06_Nuremberg\DE06_Nuremberg_S1_VV_VH.tif,data\processed\masks\DE06_Nuremberg\DE06_label_mask.tif,data\processed\masks\DE06_Nuremberg\DE06_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\images\DE06_off128_r000_c002_image.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\semantic_masks\DE06_off128_r000_c002_semantic.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\validity_masks\DE06_off128_r000_c002_validity.tif,True,accepted,0,
DE06_off128_r000_c003,DE06_off128_r000_c003,v2.2,v22_offset_enrichment,DE06,Nuremberg,train,128,896,256,128,256,256,0,0.0,50244,0.76666259765625,15292,0,6513,4505,38372,753,101,True,True,True,True,True,407,2,bare_land_moderate+road_rich+building_rich+mixed_minority,11.370177445200234,True,,644470.4733126876,5490948.6269730525,647030.4733126876,5493508.6269730525,EPSG:32632,data\processed\sar\DE06_Nuremberg\DE06_Nuremberg_S1_VV_VH.tif,data\processed\masks\DE06_Nuremberg\DE06_label_mask.tif,data\processed\masks\DE06_Nuremberg\DE06_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\images\DE06_off128_r000_c003_image.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\semantic_masks\DE06_off128_r000_c003_semantic.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\validity_masks\DE06_off128_r000_c003_validity.tif,True,accepted,0,
DE06_off128_r003_c001,DE06_off128_r003_c001,v2.2,v22_offset_enrichment,DE06,Nuremberg,train,896,384,256,128,256,256,0,0.0,51316,0.78302001953125,14220,0,4856,3053,40849,624,1934,True,True,True,True,True,412,2,bare_land_moderate+road_rich+mixed_minority,10.252425273253287,True,,639350.4733126876,5483268.6269730525,641910.4733126876,5485828.6269730525,EPSG:32632,data\processed\sar\DE06_Nuremberg\DE06_Nuremberg_S1_VV_VH.tif,data\processed\masks\DE06_Nuremberg\DE06_label_mask.tif,data\processed\masks\DE06_Nuremberg\DE06_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\images\DE06_off128_r003_c001_image.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\semantic_masks\DE06_off128_r003_c001_semantic.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\validity_masks\DE06_off128_r003_c001_validity.tif,True,accepted,0,
DE06_off128_r003_c002,DE06_off128_r003_c002,v2.2,v22_offset_enrichment,DE06,Nuremberg,train,896,640,256,128,256,256,0,0.0,39572,0.60382080078125,25964,0,6481,4148,26726,557,1660,True,True,True,True,True,356,2,bare_land_moderate+road_rich+building_rich+mixed_minority,14.153780368152116,True,,641910.4733126876,5483268.6269730525,644470.4733126876,5485828.6269730525,EPSG:32632,data\processed\sar\DE06_Nuremberg\DE06_Nuremberg_S1_VV_VH.tif,data\processed\masks\DE06_Nuremberg\DE06_label_mask.tif,data\processed\masks\DE06_Nuremberg\DE06_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\images\DE06_off128_r003_c002_image.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\semantic_masks\DE06_off128_r003_c002_semantic.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\validity_masks\DE06_off128_r003_c002_validity.tif,True,accepted,0,
DE06_off128_r004_c002,DE06_off128_r004_c002,v2.2,v22_offset_enrichment,DE06,Nuremberg,train,1152,640,256,128,256,256,0,0.0,38228,0.58331298828125,27308,0,12622,6467,17690,192,1257,True,True,True,True,True,456,3,road_rich+building_rich+mixed_minority,17.80037901318446,True,,641910.4733126876,5480708.6269730525,644470.4733126876,5483268.6269730525,EPSG:32632,data\processed\sar\DE06_Nuremberg\DE06_Nuremberg_S1_VV_VH.tif,data\processed\masks\DE06_Nuremberg\DE06_label_mask.tif,data\processed\masks\DE06_Nuremberg\DE06_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\images\DE06_off128_r004_c002_image.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\semantic_masks\DE06_off128_r004_c002_semantic.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\validity_masks\DE06_off128_r004_c002_validity.tif,True,accepted,0,
DE06_off128_r004_c003,DE06_off128_r004_c003,v2.2,v22_offset_enrichment,DE06,Nuremberg,train,1152,896,256,128,256,256,0,0.0,38564,0.58843994140625,26972,0,11786,6640,18281,443,1414,True,True,True,True,True,235,2,bare_land_moderate+road_rich+building_rich+mixed_minority,18.47408458407817,True,,644470.4733126876,5480708.6269730525,647030.4733126876,5483268.6269730525,EPSG:32632,data\processed\sar\DE06_Nuremberg\DE06_Nuremberg_S1_VV_VH.tif,data\processed\masks\DE06_Nuremberg\DE06_label_mask.tif,data\processed\masks\DE06_Nuremberg\DE06_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\images\DE06_off128_r004_c003_image.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\semantic_masks\DE06_off128_r004_c003_semantic.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\validity_masks\DE06_off128_r004_c003_validity.tif,True,accepted,0,
DE06_off128_r004_c004,DE06_off128_r004_c004,v2.2,v22_offset_enrichment,DE06,Nuremberg,train,1152,1152,256,128,256,256,0,0.0,37916,0.57855224609375,27620,0,10267,5144,21178,905,422,True,True,True,True,True,295,2,bare_land_moderate+road_rich+building_rich+mixed_minority,17.13507192116496,True,,647030.4733126876,5480708.6269730525,649590.4733126876,5483268.6269730525,EPSG:32632,data\processed\sar\DE06_Nuremberg\DE06_Nuremberg_S1_VV_VH.tif,data\processed\masks\DE06_Nuremberg\DE06_label_mask.tif,data\processed\masks\DE06_Nuremberg\DE06_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\images\DE06_off128_r004_c004_image.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\semantic_masks\DE06_off128_r004_c004_semantic.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\validity_masks\DE06_off128_r004_c004_validity.tif,True,accepted,0,
DE06_off128_r004_c005,DE06_off128_r004_c005,v2.2,v22_offset_enrichment,DE06,Nuremberg,train,1152,1408,256,128,256,256,0,0.0,38808,0.5921630859375,26728,0,13773,6749,17588,427,271,True,True,True,True,True,291,2,bare_land_moderate+road_rich+building_rich+mixed_minority,17.251717816920802,True,,649590.4733126876,5480708.6269730525,652150.4733126876,5483268.6269730525,EPSG:32632,data\processed\sar\DE06_Nuremberg\DE06_Nuremberg_S1_VV_VH.tif,data\processed\masks\DE06_Nuremberg\DE06_label_mask.tif,data\processed\masks\DE06_Nuremberg\DE06_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\images\DE06_off128_r004_c005_image.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\semantic_masks\DE06_off128_r004_c005_semantic.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\validity_masks\DE06_off128_r004_c005_validity.tif,True,accepted,0,
DE06_off128_r004_c006,DE06_off128_r004_c006,v2.2,v22_offset_enrichment,DE06,Nuremberg,train,1152,1664,256,128,256,256,0,0.0,34199,0.5218353271484375,31337,0,12715,7087,11920,720,1757,True,True,True,True,True,186,2,bare_land_moderate+road_rich+water_rich+building_rich+mixed_minority,19.76112594968125,True,,652150.4733126876,5480708.6269730525,654710.4733126876,5483268.6269730525,EPSG:32632,data\processed\sar\DE06_Nuremberg\DE06_Nuremberg_S1_VV_VH.tif,data\processed\masks\DE06_Nuremberg\DE06_label_mask.tif,data\processed\masks\DE06_Nuremberg\DE06_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\images\DE06_off128_r004_c006_image.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\semantic_masks\DE06_off128_r004_c006_semantic.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\validity_masks\DE06_off128_r004_c006_validity.tif,True,accepted,0,
DE06_off128_r004_c009,DE06_off128_r004_c009,v2.2,v22_offset_enrichment,DE06,Nuremberg,train,1152,2432,256,128,256,256,0,0.0,47800,0.7293701171875,17736,0,4254,2933,39742,670,201,True,True,True,True,True,429,2,bare_land_moderate+road_rich+mixed_minority,6.324805943955936,True,,659830.4733126876,5480708.6269730525,662390.4733126876,5483268.6269730525,EPSG:32632,data\processed\sar\DE06_Nuremberg\DE06_Nuremberg_S1_VV_VH.tif,data\processed\masks\DE06_Nuremberg\DE06_label_mask.tif,data\processed\masks\DE06_Nuremberg\DE06_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\images\DE06_off128_r004_c009_image.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\semantic_masks\DE06_off128_r004_c009_semantic.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\validity_masks\DE06_off128_r004_c009_validity.tif,True,accepted,0,
DE06_off128_r005_c003,DE06_off128_r005_c003,v2.2,v22_offset_enrichment,DE06,Nuremberg,train,1408,896,256,128,256,256,0,0.0,35439,0.5407562255859375,30097,0,13909,7192,12208,1331,799,True,True,True,True,True,176,2,bare_land_moderate+road_rich+building_rich+mixed_minority,19.94718699394848,True,,644470.4733126876,5478148.6269730525,647030.4733126876,5480708.6269730525,EPSG:32632,data\processed\sar\DE06_Nuremberg\DE06_Nuremberg_S1_VV_VH.tif,data\processed\masks\DE06_Nuremberg\DE06_label_mask.tif,data\processed\masks\DE06_Nuremberg\DE06_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\images\DE06_off128_r005_c003_image.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\semantic_masks\DE06_off128_r005_c003_semantic.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\validity_masks\DE06_off128_r005_c003_validity.tif,True,accepted,0,
DE06_off128_r005_c004,DE06_off128_r005_c004,v2.2,v22_offset_enrichment,DE06,Nuremberg,train,1408,1152,256,128,256,256,0,0.0,34091,0.5201873779296875,31445,0,15716,8427,7556,1824,568,True,True,True,True,True,44,1,bare_land_rich+road_rich+building_rich+mixed_minority,20.96694751990264,True,,647030.4733126876,5478148.6269730525,649590.4733126876,5480708.6269730525,EPSG:32632,data\processed\sar\DE06_Nuremberg\DE06_Nuremberg_S1_VV_VH.tif,data\processed\masks\DE06_Nuremberg\DE06_label_mask.tif,data\processed\masks\DE06_Nuremberg\DE06_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\images\DE06_off128_r005_c004_image.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\semantic_masks\DE06_off128_r005_c004_semantic.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\validity_masks\DE06_off128_r005_c004_validity.tif,True,accepted,0,
DE06_off128_r005_c005,DE06_off128_r005_c005,v2.2,v22_offset_enrichment,DE06,Nuremberg,train,1408,1408,256,128,256,256,0,0.0,38468,0.58697509765625,27068,0,21399,10147,5442,377,1103,True,True,True,True,True,452,3,road_rich+building_rich+mixed_minority,18.01793069711554,True,,649590.4733126876,5478148.6269730525,652150.4733126876,5480708.6269730525,EPSG:32632,data\processed\sar\DE06_Nuremberg\DE06_Nuremberg_S1_VV_VH.tif,data\processed\masks\DE06_Nuremberg\DE06_label_mask.tif,data\processed\masks\DE06_Nuremberg\DE06_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\images\DE06_off128_r005_c005_image.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\semantic_masks\DE06_off128_r005_c005_semantic.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\validity_masks\DE06_off128_r005_c005_validity.tif,True,accepted,0,
DE06_off128_r005_c006,DE06_off128_r005_c006,v2.2,v22_offset_enrichment,DE06,Nuremberg,train,1408,1664,256,128,256,256,0,0.0,33311,0.5082855224609375,32225,0,10884,6873,12084,370,3100,True,True,True,True,True,159,2,bare_land_moderate+road_rich+water_rich+building_rich+mixed_minority,20.619374952378983,True,,652150.4733126876,5478148.6269730525,654710.4733126876,5480708.6269730525,EPSG:32632,data\processed\sar\DE06_Nuremberg\DE06_Nuremberg_S1_VV_VH.tif,data\processed\masks\DE06_Nuremberg\DE06_label_mask.tif,data\processed\masks\DE06_Nuremberg\DE06_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\images\DE06_off128_r005_c006_image.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\semantic_masks\DE06_off128_r005_c006_semantic.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\validity_masks\DE06_off128_r005_c006_validity.tif,True,accepted,0,
DE06_off128_r006_c001,DE06_off128_r006_c001,v2.2,v22_offset_enrichment,DE06,Nuremberg,train,1664,384,256,128,256,256,0,0.0,52193,0.7964019775390625,13343,0,3226,3378,44715,638,236,True,True,True,True,True,431,2,bare_land_moderate+road_rich+mixed_minority,6.135915273879396,True,,639350.4733126876,5475588.6269730525,641910.4733126876,5478148.6269730525,EPSG:32632,data\processed\sar\DE06_Nuremberg\DE06_Nuremberg_S1_VV_VH.tif,data\processed\masks\DE06_Nuremberg\DE06_label_mask.tif,data\processed\masks\DE06_Nuremberg\DE06_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\images\DE06_off128_r006_c001_image.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\semantic_masks\DE06_off128_r006_c001_semantic.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\validity_masks\DE06_off128_r006_c001_validity.tif,True,accepted,0,
DE06_off128_r006_c003,DE06_off128_r006_c003,v2.2,v22_offset_enrichment,DE06,Nuremberg,train,1664,896,256,128,256,256,0,0.0,41341,0.6308135986328125,24195,0,7169,5143,25920,821,2288,True,True,True,True,True,311,2,bare_land_moderate+road_rich+water_rich+building_rich+mixed_minority,16.49876551077814,True,,644470.4733126876,5475588.6269730525,647030.4733126876,5478148.6269730525,EPSG:32632,data\processed\sar\DE06_Nuremberg\DE06_Nuremberg_S1_VV_VH.tif,data\processed\masks\DE06_Nuremberg\DE06_label_mask.tif,data\processed\masks\DE06_Nuremberg\DE06_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\images\DE06_off128_r006_c003_image.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\semantic_masks\DE06_off128_r006_c003_semantic.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\validity_masks\DE06_off128_r006_c003_validity.tif,True,accepted,0,
DE06_off128_r006_c004,DE06_off128_r006_c004,v2.2,v22_offset_enrichment,DE06,Nuremberg,train,1664,1152,256,128,256,256,0,0.0,32772,0.50006103515625,32764,0,14743,8276,7957,650,1146,True,True,True,True,True,216,2,bare_land_moderate+road_rich+building_rich+mixed_minority,18.9855364409905,True,,647030.4733126876,5475588.6269730525,649590.4733126876,5478148.6269730525,EPSG:32632,data\processed\sar\DE06_Nuremberg\DE06_Nuremberg_S1_VV_VH.tif,data\processed\masks\DE06_Nuremberg\DE06_label_mask.tif,data\processed\masks\DE06_Nuremberg\DE06_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\images\DE06_off128_r006_c004_image.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\semantic_masks\DE06_off128_r006_c004_semantic.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\validity_masks\DE06_off128_r006_c004_validity.tif,True,accepted,0,
DE06_off128_r006_c005,DE06_off128_r006_c005,v2.2,v22_offset_enrichment,DE06,Nuremberg,train,1664,1408,256,128,256,256,0,0.0,30298,0.462310791015625,35238,0,15252,7510,5783,1751,2,True,True,True,True,True,46,1,bare_land_rich+road_rich+building_rich+mixed_minority,20.588358714971,True,,649590.4733126876,5475588.6269730525,652150.4733126876,5478148.6269730525,EPSG:32632,data\processed\sar\DE06_Nuremberg\DE06_Nuremberg_S1_VV_VH.tif,data\processed\masks\DE06_Nuremberg\DE06_label_mask.tif,data\processed\masks\DE06_Nuremberg\DE06_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\images\DE06_off128_r006_c005_image.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\semantic_masks\DE06_off128_r006_c005_semantic.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\validity_masks\DE06_off128_r006_c005_validity.tif,True,accepted,0,
DE06_off128_r006_c006,DE06_off128_r006_c006,v2.2,v22_offset_enrichment,DE06,Nuremberg,train,1664,1664,256,128,256,256,0,0.0,44675,0.6816864013671875,20861,0,6994,4942,25042,1885,5812,True,True,True,True,True,168,2,bare_land_moderate+road_rich+water_rich+building_rich+mixed_minority,20.24654370410921,True,,652150.4733126876,5475588.6269730525,654710.4733126876,5478148.6269730525,EPSG:32632,data\processed\sar\DE06_Nuremberg\DE06_Nuremberg_S1_VV_VH.tif,data\processed\masks\DE06_Nuremberg\DE06_label_mask.tif,data\processed\masks\DE06_Nuremberg\DE06_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\images\DE06_off128_r006_c006_image.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\semantic_masks\DE06_off128_r006_c006_semantic.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\validity_masks\DE06_off128_r006_c006_validity.tif,True,accepted,0,
DE06_off128_r006_c007,DE06_off128_r006_c007,v2.2,v22_offset_enrichment,DE06,Nuremberg,train,1664,1920,256,128,256,256,0,0.0,51643,0.7880096435546875,13893,0,5398,2679,42889,539,138,True,True,True,True,True,435,2,bare_land_moderate+road_rich+building_rich+mixed_minority,5.887183692184154,True,,654710.4733126876,5475588.6269730525,657270.4733126876,5478148.6269730525,EPSG:32632,data\processed\sar\DE06_Nuremberg\DE06_Nuremberg_S1_VV_VH.tif,data\processed\masks\DE06_Nuremberg\DE06_label_mask.tif,data\processed\masks\DE06_Nuremberg\DE06_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\images\DE06_off128_r006_c007_image.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\semantic_masks\DE06_off128_r006_c007_semantic.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\validity_masks\DE06_off128_r006_c007_validity.tif,True,accepted,0,
DE06_off128_r007_c004,DE06_off128_r007_c004,v2.2,v22_offset_enrichment,DE06,Nuremberg,train,1920,1152,256,128,256,256,0,0.0,31158,0.475433349609375,34378,0,12495,6636,10777,285,965,True,True,True,True,True,453,3,road_rich+building_rich+mixed_minority,17.94603480028015,True,,647030.4733126876,5473028.6269730525,649590.4733126876,5475588.6269730525,EPSG:32632,data\processed\sar\DE06_Nuremberg\DE06_Nuremberg_S1_VV_VH.tif,data\processed\masks\DE06_Nuremberg\DE06_label_mask.tif,data\processed\masks\DE06_Nuremberg\DE06_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\images\DE06_off128_r007_c004_image.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\semantic_masks\DE06_off128_r007_c004_semantic.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\validity_masks\DE06_off128_r007_c004_validity.tif,True,accepted,0,
DE06_off128_r007_c005,DE06_off128_r007_c005,v2.2,v22_offset_enrichment,DE06,Nuremberg,train,1920,1408,256,128,256,256,0,0.0,37994,0.579742431640625,27542,0,5165,4651,22873,1479,3826,True,True,True,True,True,211,2,bare_land_moderate+road_rich+water_rich+building_rich+mixed_minority,19.10590445722361,True,,649590.4733126876,5473028.6269730525,652150.4733126876,5475588.6269730525,EPSG:32632,data\processed\sar\DE06_Nuremberg\DE06_Nuremberg_S1_VV_VH.tif,data\processed\masks\DE06_Nuremberg\DE06_label_mask.tif,data\processed\masks\DE06_Nuremberg\DE06_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\images\DE06_off128_r007_c005_image.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\semantic_masks\DE06_off128_r007_c005_semantic.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\validity_masks\DE06_off128_r007_c005_validity.tif,True,accepted,0,
DE06_off128_r007_c007,DE06_off128_r007_c007,v2.2,v22_offset_enrichment,DE06,Nuremberg,train,1920,1920,256,128,256,256,0,0.0,47307,0.7218475341796875,18229,0,6021,3719,36521,1004,42,True,True,True,True,True,409,2,bare_land_moderate+road_rich+building_rich+mixed_minority,11.081181248006397,True,,654710.4733126876,5473028.6269730525,657270.4733126876,5475588.6269730525,EPSG:32632,data\processed\sar\DE06_Nuremberg\DE06_Nuremberg_S1_VV_VH.tif,data\processed\masks\DE06_Nuremberg\DE06_label_mask.tif,data\processed\masks\DE06_Nuremberg\DE06_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\images\DE06_off128_r007_c007_image.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\semantic_masks\DE06_off128_r007_c007_semantic.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\validity_masks\DE06_off128_r007_c007_validity.tif,True,accepted,0,
DE06_off128_r008_c005,DE06_off128_r008_c005,v2.2,v22_offset_enrichment,DE06,Nuremberg,train,2176,1408,256,128,256,256,0,0.0,51198,0.781219482421875,14338,0,3471,2671,41511,1600,1945,True,True,True,True,True,415,2,bare_land_moderate+road_rich+mixed_minority,7.663629683634606,True,,649590.4733126876,5470468.6269730525,652150.4733126876,5473028.6269730525,EPSG:32632,data\processed\sar\DE06_Nuremberg\DE06_Nuremberg_S1_VV_VH.tif,data\processed\masks\DE06_Nuremberg\DE06_label_mask.tif,data\processed\masks\DE06_Nuremberg\DE06_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\images\DE06_off128_r008_c005_image.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\semantic_masks\DE06_off128_r008_c005_semantic.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\validity_masks\DE06_off128_r008_c005_validity.tif,True,accepted,0,
DE06_off128_r009_c004,DE06_off128_r009_c004,v2.2,v22_offset_enrichment,DE06,Nuremberg,train,2432,1152,256,128,256,256,0,0.0,47159,0.7195892333984375,18377,0,4654,3467,34858,2578,1602,True,True,True,True,True,80,1,bare_land_rich+road_rich+mixed_minority,14.34303332678464,True,,647030.4733126876,5467908.6269730525,649590.4733126876,5470468.6269730525,EPSG:32632,data\processed\sar\DE06_Nuremberg\DE06_Nuremberg_S1_VV_VH.tif,data\processed\masks\DE06_Nuremberg\DE06_label_mask.tif,data\processed\masks\DE06_Nuremberg\DE06_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\images\DE06_off128_r009_c004_image.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\semantic_masks\DE06_off128_r009_c004_semantic.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\validity_masks\DE06_off128_r009_c004_validity.tif,True,accepted,0,
DE06_off128_r009_c009,DE06_off128_r009_c009,v2.2,v22_offset_enrichment,DE06,Nuremberg,train,2432,2432,256,128,256,256,0,0.0,58571,0.8937225341796875,6965,0,1243,2188,48540,5441,1159,True,True,True,True,True,86,1,bare_land_rich,8.173632954612469,True,,659830.4733126876,5467908.6269730525,662390.4733126876,5470468.6269730525,EPSG:32632,data\processed\sar\DE06_Nuremberg\DE06_Nuremberg_S1_VV_VH.tif,data\processed\masks\DE06_Nuremberg\DE06_label_mask.tif,data\processed\masks\DE06_Nuremberg\DE06_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\images\DE06_off128_r009_c009_image.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\semantic_masks\DE06_off128_r009_c009_semantic.tif,data\processed\tiles_v22_enrichment\train\DE06_Nuremberg\validity_masks\DE06_off128_r009_c009_validity.tif,True,accepted,0,
DE07_off128_r000_c003,DE07_off128_r000_c003,v2.2,v22_offset_enrichment,DE07,Frankfurt,train,128,896,256,128,256,256,0,0.0,35062,0.535003662109375,30474,0,10783,6651,16864,533,231,True,True,True,True,True,280,2,bare_land_moderate+road_rich+building_rich+mixed_minority,17.514668256256883,True,,471229.50839400734,5562169.574938818,473789.50839400734,5564729.574938818,EPSG:32632,data\processed\sar\DE07_Frankfurt\DE07_Frankfurt_S1_VV_VH.tif,data\processed\masks\DE07_Frankfurt\DE07_label_mask.tif,data\processed\masks\DE07_Frankfurt\DE07_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE07_Frankfurt\images\DE07_off128_r000_c003_image.tif,data\processed\tiles_v22_enrichment\train\DE07_Frankfurt\semantic_masks\DE07_off128_r000_c003_semantic.tif,data\processed\tiles_v22_enrichment\train\DE07_Frankfurt\validity_masks\DE07_off128_r000_c003_validity.tif,True,accepted,0,
