variant,tile_id,city_id,city_name,split,selected_in_v3,source_pixel_count,padding_pixel_count,padding_fraction,valid_pixel_count,valid_fraction_source_pixels,ignore_pixel_count,ignore_fraction_source_pixels,buildings_pixel_count,buildings_fraction_valid,buildings_fraction_source_pixels,roads_pixel_count,roads_fraction_valid,roads_fraction_source_pixels,vegetation_pixel_count,vegetation_fraction_valid,vegetation_fraction_source_pixels,bare_land_pixel_count,bare_land_fraction_valid,bare_land_fraction_source_pixels,water_pixel_count,water_fraction_valid,water_fraction_source_pixels
v31_major_classes_min_2m,DE05_r004_c009,DE05,Munich,train,0,65536,0,0.0,48228,0.73590087890625,17308,0.26409912109375,3265,0.06769926183959525,0.0498199462890625,341,0.00707058140499295,0.0052032470703125,44202,0.9165215227668574,0.674468994140625,53,0.0010989466699842414,0.0008087158203125,367,0.0076096873185701255,0.0055999755859375
v31_major_classes_min_2m,DE05_r004_c010,DE05,Munich,train,1,65536,0,0.0,32821,0.5008087158203125,32715,0.4991912841796875,7091,0.21605069924743306,0.1082000732421875,1494,0.045519636817890986,0.022796630859375,19153,0.5835593065415435,0.2922515869140625,3652,0.1112702233326224,0.05572509765625,1431,0.04360013406051004,0.0218353271484375
v31_major_classes_min_2m,DE05_r004_c011,DE05,Munich,train,0,47104,18432,0.28125,32914,0.6987516983695652,14190,0.30124830163043476,4962,0.15075651698365436,0.10534137228260869,17,0.0005164975390411376,0.00036090353260869563,27681,0.8410099045998664,0.5876570991847826,254,0.007717080877438172,0.005392323369565217,0,0.0,0.0
v31_major_classes_min_2m,DE05_r005_c000,DE05,Munich,train,1,65536,0,0.0,38241,0.5835113525390625,27295,0.4164886474609375,4066,0.10632567139980649,0.062042236328125,960,0.02510394602651604,0.0146484375,32627,0.8531942156324364,0.4978485107421875,588,0.015376166941241077,0.00897216796875,0,0.0,0.0
v31_major_classes_min_2m,DE05_r005_c001,DE05,Munich,train,0,65536,0,0.0,16949,0.2586212158203125,48587,0.7413787841796875,11167,0.6588589297303675,0.1703948974609375,430,0.02537022833205499,0.006561279296875,5352,0.31577084193757743,0.0816650390625,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r005_c002,DE05,Munich,train,0,65536,0,0.0,19481,0.2972564697265625,46055,0.7027435302734375,10419,0.5348288075560803,0.1589813232421875,869,0.044607566346696784,0.0132598876953125,8086,0.41507109491299216,0.123382568359375,107,0.005492531184230789,0.0016326904296875,0,0.0,0.0
v31_major_classes_min_2m,DE05_r005_c003,DE05,Munich,train,1,65536,0,0.0,25446,0.388275146484375,40090,0.611724853515625,10786,0.4238780161911499,0.164581298828125,1456,0.057219209305981296,0.022216796875,12548,0.49312269118918495,0.19146728515625,100,0.003929890749037177,0.00152587890625,556,0.021850192564646702,0.00848388671875
v31_major_classes_min_2m,DE05_r005_c004,DE05,Munich,train,1,65536,0,0.0,22100,0.33721923828125,43436,0.66278076171875,18695,0.8459276018099547,0.2852630615234375,2093,0.09470588235294118,0.0319366455078125,1293,0.058506787330316744,0.0197296142578125,19,0.0008597285067873303,0.0002899169921875,0,0.0,0.0
v31_major_classes_min_2m,DE05_r005_c005,DE05,Munich,train,1,65536,0,0.0,32261,0.4922637939453125,33275,0.5077362060546875,25868,0.8018350330119959,0.39471435546875,2300,0.07129351229038157,0.03509521484375,3851,0.11937013731750411,0.0587615966796875,176,0.005455503549177025,0.002685546875,66,0.0020458138309413843,0.001007080078125
v31_major_classes_min_2m,DE05_r005_c006,DE05,Munich,train,1,65536,0,0.0,27949,0.4264678955078125,37587,0.5735321044921875,14328,0.5126480374968693,0.2186279296875,1991,0.07123689577444631,0.0303802490234375,10229,0.36598804966188414,0.1560821533203125,0,0.0,0.0,1401,0.05012701706680024,0.0213775634765625
v31_major_classes_min_2m,DE05_r005_c007,DE05,Munich,train,0,65536,0,0.0,18433,0.2812652587890625,47103,0.7187347412109375,10059,0.5457060706341886,0.1534881591796875,874,0.047414962295882386,0.013336181640625,7433,0.4032441816307709,0.1134185791015625,67,0.0036347854391580317,0.0010223388671875,0,0.0,0.0
v31_major_classes_min_2m,DE05_r005_c008,DE05,Munich,train,0,65536,0,0.0,19868,0.30316162109375,45668,0.69683837890625,9280,0.4670827461244212,0.1416015625,1092,0.054962754177571974,0.01666259765625,8967,0.451328769881216,0.1368255615234375,529,0.02662572981679082,0.0080718994140625,0,0.0,0.0
v31_major_classes_min_2m,DE05_r005_c009,DE05,Munich,train,1,65536,0,0.0,32751,0.4997406005859375,32785,0.5002593994140625,7239,0.2210314188879729,0.1104583740234375,1382,0.04219718481878416,0.021087646484375,22308,0.6811395071906201,0.34039306640625,1454,0.04439559097432139,0.022186279296875,368,0.011236298128301426,0.005615234375
v31_major_classes_min_2m,DE05_r005_c010,DE05,Munich,train,1,65536,0,0.0,43772,0.66790771484375,21764,0.33209228515625,4225,0.09652289134606598,0.0644683837890625,1510,0.03449693868226263,0.023040771484375,38029,0.8687974047336197,0.5802764892578125,8,0.00018276523805172256,0.0001220703125,0,0.0,0.0
v31_major_classes_min_2m,DE05_r005_c011,DE05,Munich,train,0,47104,18432,0.28125,39639,0.8415208899456522,7465,0.15847911005434784,1169,0.029491157698226494,0.024817425271739132,682,0.01720527763061631,0.01447860054347826,37052,0.9347359923307853,0.7865998641304348,418,0.01054517016070032,0.00887398097826087,318,0.008022402179671536,0.00675101902173913
v31_major_classes_min_2m,DE05_r006_c000,DE05,Munich,train,0,65536,0,0.0,52679,0.8038177490234375,12857,0.1961822509765625,2588,0.04912773590994514,0.03948974609375,1323,0.025114371950872263,0.0201873779296875,48768,0.9257578921391826,0.744140625,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r006_c001,DE05,Munich,train,1,65536,0,0.0,25451,0.3883514404296875,40085,0.6116485595703125,8142,0.3199088444461907,0.124237060546875,980,0.038505363247023694,0.01495361328125,14870,0.5842599504931044,0.226898193359375,1459,0.057325841813681194,0.0222625732421875,0,0.0,0.0
v31_major_classes_min_2m,DE05_r006_c002,DE05,Munich,train,1,65536,0,0.0,33523,0.5115203857421875,32013,0.4884796142578125,6351,0.18945201801748054,0.0969085693359375,1233,0.03678071771619485,0.0188140869140625,25912,0.7729618470900576,0.3953857421875,27,0.0008054171762670406,0.0004119873046875,0,0.0,0.0
v31_major_classes_min_2m,DE05_r006_c003,DE05,Munich,train,0,65536,0,0.0,18570,0.283355712890625,46966,0.716644287109375,11448,0.6164781906300485,0.1746826171875,1580,0.08508346795907377,0.02410888671875,5410,0.2913301023155627,0.082550048828125,10,0.0005385029617662897,0.000152587890625,122,0.006569736133548734,0.001861572265625
v31_major_classes_min_2m,DE05_r006_c004,DE05,Munich,train,0,65536,0,0.0,20753,0.3166656494140625,44783,0.6833343505859375,13771,0.6635667132462777,0.2101287841796875,2001,0.096419794728473,0.0305328369140625,4974,0.23967619139401533,0.075897216796875,7,0.00033730063123403847,0.0001068115234375,0,0.0,0.0
v31_major_classes_min_2m,DE05_r006_c005,DE05,Munich,train,1,65536,0,0.0,30039,0.4583587646484375,35497,0.5416412353515625,17021,0.5666300476047804,0.2597198486328125,1883,0.06268517593794734,0.0287322998046875,9050,0.30127500915476546,0.138092041015625,166,0.0055261493391923835,0.002532958984375,1919,0.06388361796331436,0.0292816162109375
v31_major_classes_min_2m,DE05_r006_c006,DE05,Munich,train,1,65536,0,0.0,22596,0.34478759765625,42940,0.65521240234375,16020,0.7089750398300584,0.24444580078125,2218,0.09815896618870597,0.033843994140625,4020,0.17790759426447159,0.06134033203125,315,0.013940520446096654,0.0048065185546875,23,0.0010178792706673748,0.0003509521484375
v31_major_classes_min_2m,DE05_r006_c007,DE05,Munich,train,1,65536,0,0.0,21059,0.3213348388671875,44477,0.6786651611328125,10887,0.5169761147252956,0.1661224365234375,1169,0.05551070801082673,0.0178375244140625,8667,0.41155800370387957,0.1322479248046875,4,0.00018994254238092977,6.103515625e-05,332,0.01576523101761717,0.00506591796875
v31_major_classes_min_2m,DE05_r006_c008,DE05,Munich,train,1,65536,0,0.0,24078,0.367401123046875,41458,0.632598876953125,10660,0.44272780131240136,0.16265869140625,560,0.023257745659938534,0.008544921875,12858,0.5340144530276602,0.196197509765625,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r006_c009,DE05,Munich,train,1,65536,0,0.0,35790,0.546112060546875,29746,0.453887939453125,7187,0.20081028220173233,0.1096649169921875,415,0.011595417714445376,0.0063323974609375,24711,0.690444258172674,0.3770599365234375,2331,0.06512992455993294,0.0355682373046875,1146,0.032020117351215426,0.017486572265625
v31_major_classes_min_2m,DE05_r006_c010,DE05,Munich,train,1,65536,0,0.0,42355,0.6462860107421875,23181,0.3537139892578125,4442,0.10487545744304096,0.067779541015625,872,0.020587888088773463,0.0133056640625,36697,0.8664148270570181,0.5599517822265625,213,0.005028922205170582,0.0032501220703125,131,0.003092905205996931,0.0019989013671875
v31_major_classes_min_2m,DE05_r006_c011,DE05,Munich,train,0,47104,18432,0.28125,32684,0.6938688858695652,14420,0.30613111413043476,3199,0.09787663688654999,0.06791355298913043,236,0.007220658426141231,0.005010190217391304,29207,0.8936176722555379,0.6200534986413043,42,0.001285032431770897,0.0008916440217391304,0,0.0,0.0
v31_major_classes_min_2m,DE05_r007_c000,DE05,Munich,train,0,65536,0,0.0,51283,0.7825164794921875,14253,0.2174835205078125,3180,0.06200885283622253,0.04852294921875,247,0.004816410896398417,0.0037689208984375,47856,0.933174736267379,0.730224609375,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r007_c001,DE05,Munich,train,1,65536,0,0.0,39171,0.5977020263671875,26365,0.4022979736328125,5221,0.13328738097061602,0.0796661376953125,460,0.011743381583314186,0.00701904296875,30672,0.7830282607030712,0.468017578125,2818,0.07194097674299865,0.042999267578125,0,0.0,0.0
v31_major_classes_min_2m,DE05_r007_c002,DE05,Munich,train,1,65536,0,0.0,36962,0.563995361328125,28574,0.436004638671875,6801,0.1839997835614956,0.1037750244140625,307,0.008305827606731238,0.0046844482421875,29854,0.8076943888317731,0.455535888671875,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r007_c003,DE05,Munich,train,1,65536,0,0.0,31105,0.4746246337890625,34431,0.5253753662109375,8420,0.2706960295772384,0.12847900390625,1419,0.045619675293361195,0.0216522216796875,21155,0.6801157370197718,0.3227996826171875,111,0.003568558109628677,0.0016937255859375,0,0.0,0.0
v31_major_classes_min_2m,DE05_r007_c004,DE05,Munich,train,1,65536,0,0.0,24525,0.3742218017578125,41011,0.6257781982421875,11263,0.45924566768603464,0.1718597412109375,1027,0.0418756371049949,0.0156707763671875,10245,0.41773700305810396,0.1563262939453125,161,0.006564729867482161,0.0024566650390625,1829,0.0745769622833843,0.0279083251953125
v31_major_classes_min_2m,DE05_r007_c005,DE05,Munich,train,1,65536,0,0.0,27171,0.4145965576171875,38365,0.5854034423828125,9358,0.34441132089359977,0.142791748046875,749,0.027566155091825844,0.0114288330078125,16181,0.5955246402414339,0.2469024658203125,0,0.0,0.0,883,0.03249788377314048,0.0134735107421875
v31_major_classes_min_2m,DE05_r007_c006,DE05,Munich,train,1,65536,0,0.0,23888,0.364501953125,41648,0.635498046875,7868,0.329370395177495,0.12005615234375,1766,0.07392833221701273,0.026947021484375,14254,0.5967012726054923,0.217498779296875,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r007_c007,DE05,Munich,train,1,65536,0,0.0,21267,0.3245086669921875,44269,0.6754913330078125,10873,0.5112615789721164,0.1659088134765625,1364,0.06413692575351483,0.02081298828125,8920,0.4194291625523111,0.1361083984375,0,0.0,0.0,110,0.005172332722057648,0.001678466796875
v31_major_classes_min_2m,DE05_r007_c008,DE05,Munich,train,1,65536,0,0.0,41173,0.6282501220703125,24363,0.3717498779296875,5210,0.1265392368785369,0.079498291015625,480,0.011658125470575377,0.00732421875,34336,0.833944575328492,0.52392578125,1147,0.027858062322395745,0.0175018310546875,0,0.0,0.0
v31_major_classes_min_2m,DE05_r007_c009,DE05,Munich,train,0,65536,0,0.0,55830,0.851898193359375,9706,0.148101806640625,2407,0.043113021672935695,0.0367279052734375,111,0.001988178398710371,0.0016937255859375,53312,0.9548987999283539,0.8134765625,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r007_c010,DE05,Munich,train,0,65536,0,0.0,55337,0.8443756103515625,10199,0.1556243896484375,1220,0.02204673184307064,0.01861572265625,1044,0.01886621970833258,0.01593017578125,53073,0.9590870484485968,0.8098297119140625,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r007_c011,DE05,Munich,train,0,47104,18432,0.28125,30081,0.6386081861413043,17023,0.3613918138586957,4130,0.13729596755427015,0.08767832880434782,242,0.008044945314318009,0.005137567934782609,25709,0.8546590871314118,0.545792289402174,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r008_c000,DE05,Munich,train,1,65536,0,0.0,48014,0.732635498046875,17522,0.267364501953125,4037,0.08407964343733078,0.0615997314453125,223,0.004644478693714333,0.0034027099609375,43754,0.9112758778689549,0.667633056640625,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r008_c001,DE05,Munich,train,0,65536,0,0.0,64522,0.984527587890625,1014,0.015472412109375,37,0.0005734478162487213,0.0005645751953125,0,0.0,0.0,64485,0.9994265521837513,0.9839630126953125,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r008_c002,DE05,Munich,train,0,65536,0,0.0,56936,0.8687744140625,8600,0.1312255859375,1914,0.03361669242658424,0.029205322265625,103,0.0018090487564985246,0.0015716552734375,54919,0.9645742588169173,0.8379974365234375,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r008_c003,DE05,Munich,train,1,65536,0,0.0,38349,0.5851593017578125,27187,0.4148406982421875,6058,0.15797022086625467,0.092437744140625,1050,0.02738011421419072,0.016021728515625,31241,0.8146496649195546,0.4766998291015625,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r008_c004,DE05,Munich,train,1,65536,0,0.0,26162,0.399200439453125,39374,0.600799560546875,8803,0.3364803914073848,0.1343231201171875,367,0.014027979512269704,0.0055999755859375,14857,0.5678847182937085,0.2266998291015625,51,0.0019493922482990598,0.0007781982421875,2084,0.07965751853833805,0.03179931640625
v31_major_classes_min_2m,DE05_r008_c005,DE05,Munich,train,0,65536,0,0.0,60021,0.9158477783203125,5515,0.0841522216796875,1379,0.022975291981139935,0.0210418701171875,83,0.0013828493360657104,0.0012664794921875,58559,0.9756418586827944,0.8935394287109375,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r008_c006,DE05,Munich,train,1,65536,0,0.0,43412,0.66241455078125,22124,0.33758544921875,5145,0.11851561780152953,0.0785064697265625,804,0.01852022482262969,0.01226806640625,37096,0.8545102736570533,0.5660400390625,0,0.0,0.0,367,0.008453883718787431,0.0055999755859375
v31_major_classes_min_2m,DE05_r008_c007,DE05,Munich,train,1,65536,0,0.0,27318,0.416839599609375,38218,0.583160400390625,5458,0.19979500695512117,0.083282470703125,817,0.0299070210117871,0.0124664306640625,20844,0.7630133977597189,0.31805419921875,0,0.0,0.0,199,0.007284574273372868,0.0030364990234375
v31_major_classes_min_2m,DE05_r008_c008,DE05,Munich,train,1,65536,0,0.0,21874,0.333770751953125,43662,0.666229248046875,12873,0.5885069031727165,0.1964263916015625,359,0.01641217884246137,0.0054779052734375,8642,0.39508091798482214,0.131866455078125,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r008_c009,DE05,Munich,train,1,65536,0,0.0,46301,0.7064971923828125,19235,0.2935028076171875,4663,0.10071056780631088,0.0711517333984375,884,0.019092460206043067,0.01348876953125,40754,0.880196971987646,0.621856689453125,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r008_c010,DE05,Munich,train,1,65536,0,0.0,55141,0.8413848876953125,10395,0.1586151123046875,1641,0.029760069639651075,0.0250396728515625,624,0.011316443299903882,0.009521484375,51247,0.9293810413304076,0.7819671630859375,1629,0.02954244573003754,0.0248565673828125,0,0.0,0.0
v31_major_classes_min_2m,DE05_r008_c011,DE05,Munich,train,0,47104,18432,0.28125,43473,0.9229152513586957,3631,0.07708474864130435,511,0.011754422285096497,0.010848335597826086,0,0.0,0.0,42962,0.9882455777149035,0.9120669157608695,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r009_c000,DE05,Munich,train,0,65536,0,0.0,56114,0.856231689453125,9422,0.143768310546875,2073,0.03694265245749724,0.0316314697265625,85,0.0015147734968100652,0.0012969970703125,53956,0.9615425740456927,0.82330322265625,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r009_c001,DE05,Munich,train,0,65536,0,0.0,64508,0.98431396484375,1028,0.01568603515625,2,3.100390649221802e-05,3.0517578125e-05,68,0.0010541328207354127,0.00103759765625,64367,0.9978142245922986,0.9821624755859375,71,0.0011006386804737398,0.0010833740234375,0,0.0,0.0
v31_major_classes_min_2m,DE05_r009_c002,DE05,Munich,train,0,65536,0,0.0,63479,0.9686126708984375,2057,0.0313873291015625,4,6.301296491753178e-05,6.103515625e-05,618,0.009735503079758661,0.009429931640625,62857,0.9902014839553238,0.9591217041015625,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r009_c003,DE05,Munich,train,0,65536,0,0.0,57216,0.873046875,8320,0.126953125,2203,0.0385032158836689,0.0336151123046875,241,0.0042121085011185685,0.0036773681640625,54772,0.9572846756152126,0.83575439453125,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r009_c004,DE05,Munich,train,1,65536,0,0.0,25752,0.3929443359375,39784,0.6070556640625,7250,0.28153153153153154,0.110626220703125,343,0.013319353836595216,0.0052337646484375,16390,0.6364554209381795,0.250091552734375,0,0.0,0.0,1769,0.0686936936936937,0.0269927978515625
v31_major_classes_min_2m,DE05_r009_c005,DE05,Munich,train,0,65536,0,0.0,63416,0.9676513671875,2120,0.0323486328125,180,0.002838400403683613,0.00274658203125,0,0.0,0.0,63236,0.9971615995963163,0.96490478515625,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r009_c006,DE05,Munich,train,1,65536,0,0.0,45226,0.690093994140625,20310,0.309906005859375,4456,0.09852739574580993,0.0679931640625,636,0.014062707292265511,0.00970458984375,40134,0.8874098969619245,0.612396240234375,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r009_c007,DE05,Munich,train,1,65536,0,0.0,46935,0.7161712646484375,18601,0.2838287353515625,3987,0.08494726749760306,0.0608367919921875,958,0.020411206988388195,0.014617919921875,41883,0.8923617769255353,0.6390838623046875,107,0.002279748588473421,0.0016326904296875,0,0.0,0.0
v31_major_classes_min_2m,DE05_r009_c008,DE05,Munich,train,1,65536,0,0.0,38361,0.5853424072265625,27175,0.4146575927734375,7557,0.19699695002737155,0.1153106689453125,1097,0.02859675190949141,0.0167388916015625,29707,0.774406298063137,0.4532928466796875,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r009_c009,DE05,Munich,train,0,65536,0,0.0,54075,0.8251190185546875,11461,0.1748809814453125,2229,0.04122052704576976,0.0340118408203125,616,0.011391585760517799,0.0093994140625,51230,0.9473878871937125,0.781707763671875,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r009_c010,DE05,Munich,train,0,65536,0,0.0,61826,0.943389892578125,3710,0.056610107421875,553,0.008944457024552778,0.0084381103515625,15,0.00024261637498786918,0.0002288818359375,61258,0.9908129266004594,0.934722900390625,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r009_c011,DE05,Munich,train,0,47104,18432,0.28125,40384,0.8573369565217391,6720,0.14266304347826086,298,0.007379160063391442,0.006326426630434783,177,0.004382923930269414,0.0037576426630434785,39909,0.9882379160063391,0.8472528872282609,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r010_c000,DE05,Munich,train,0,65536,0,0.0,64261,0.9805450439453125,1275,0.0194549560546875,75,0.0011671153576819533,0.0011444091796875,0,0.0,0.0,64186,0.998832884642318,0.979400634765625,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r010_c001,DE05,Munich,train,0,65536,0,0.0,62540,0.95428466796875,2996,0.04571533203125,131,0.0020946594179724978,0.0019989013671875,670,0.010713143588103614,0.010223388671875,61739,0.9871921969939239,0.9420623779296875,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r010_c002,DE05,Munich,train,0,65536,0,0.0,62789,0.9580841064453125,2747,0.0419158935546875,220,0.003503798436031789,0.00335693359375,0,0.0,0.0,62569,0.9964962015639682,0.9547271728515625,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r010_c003,DE05,Munich,train,0,65536,0,0.0,53280,0.81298828125,12256,0.18701171875,2010,0.03772522522522523,0.030670166015625,218,0.004091591591591592,0.003326416015625,49473,0.9285472972972973,0.7548980712890625,0,0.0,0.0,1579,0.029635885885885886,0.0240936279296875
v31_major_classes_min_2m,DE05_r010_c004,DE05,Munich,train,0,65536,0,0.0,51921,0.7922515869140625,13615,0.2077484130859375,3021,0.05818454960420639,0.0460968017578125,342,0.006586930143872421,0.005218505859375,48419,0.9325513761291192,0.7388153076171875,0,0.0,0.0,139,0.002677144122801949,0.0021209716796875
v31_major_classes_min_2m,DE05_r010_c005,DE05,Munich,train,0,65536,0,0.0,53362,0.814239501953125,12174,0.185760498046875,2263,0.04240845545519283,0.0345306396484375,158,0.002960908511674975,0.002410888671875,50941,0.9546306360331321,0.7772979736328125,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r010_c006,DE05,Munich,train,1,65536,0,0.0,37073,0.5656890869140625,28463,0.4343109130859375,5891,0.15890270547298574,0.0898895263671875,724,0.01952903730477706,0.01104736328125,27452,0.7404849890756076,0.41888427734375,3006,0.08108326814662963,0.045867919921875,0,0.0,0.0
v31_major_classes_min_2m,DE05_r010_c007,DE05,Munich,train,1,65536,0,0.0,58965,0.8997344970703125,6571,0.1002655029296875,876,0.014856270669040956,0.01336669921875,714,0.01210887814805393,0.010894775390625,55368,0.9389977105062325,0.8448486328125,2007,0.0340371406766726,0.0306243896484375,0,0.0,0.0
v31_major_classes_min_2m,DE05_r010_c008,DE05,Munich,train,1,65536,0,0.0,52531,0.8015594482421875,13005,0.1984405517578125,612,0.011650263653842493,0.00933837890625,1480,0.02817384020863871,0.0225830078125,49531,0.9428908644419486,0.7557830810546875,908,0.017285031695570236,0.01385498046875,0,0.0,0.0
v31_major_classes_min_2m,DE05_r010_c009,DE05,Munich,train,0,65536,0,0.0,50337,0.7680816650390625,15199,0.2319183349609375,3329,0.06613425512048791,0.0507965087890625,212,0.0042116137235035855,0.00323486328125,46749,0.9287204243399487,0.7133331298828125,47,0.0009337068160597573,0.0007171630859375,0,0.0,0.0
v31_major_classes_min_2m,DE05_r010_c010,DE05,Munich,train,0,65536,0,0.0,55125,0.8411407470703125,10411,0.1588592529296875,2416,0.04382766439909297,0.036865234375,0,0.0,0.0,52709,0.956172335600907,0.8042755126953125,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r010_c011,DE05,Munich,train,0,47104,18432,0.28125,46421,0.9855001698369565,683,0.014499830163043478,63,0.001357144395855324,0.0013374660326086957,0,0.0,0.0,46358,0.9986428556041447,0.9841627038043478,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r011_c000,DE05,Munich,train,0,47104,18432,0.28125,43806,0.9299847146739131,3298,0.07001528532608696,497,0.011345477788430808,0.010551120923913044,366,0.008355019860293111,0.007770040760869565,42943,0.980299502351276,0.9116635529891305,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r011_c001,DE05,Munich,train,0,47104,18432,0.28125,41498,0.8809867527173914,5606,0.11901324728260869,461,0.011108969106944913,0.009786854619565218,554,0.013350040965829679,0.011761209239130434,40483,0.9755409899272254,0.8594386888586957,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r011_c002,DE05,Munich,train,0,47104,18432,0.28125,45446,0.9648012907608695,1658,0.03519870923913043,269,0.005919112793205123,0.005710767663043478,93,0.0020463847203274215,0.0019743546195652175,45084,0.9920345024864674,0.9571161684782609,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r011_c003,DE05,Munich,train,0,47104,18432,0.28125,40900,0.8682914402173914,6204,0.1317085597826087,932,0.02278728606356968,0.019786005434782608,59,0.0014425427872860636,0.001252547554347826,39008,0.9537408312958435,0.828125,101,0.0024694376528117358,0.0021441915760869565,800,0.019559902200488997,0.016983695652173912
v31_major_classes_min_2m,DE05_r011_c004,DE05,Munich,train,0,47104,18432,0.28125,43130,0.915633491847826,3974,0.08436650815217392,687,0.015928587989798283,0.014584748641304348,122,0.0028286575469510782,0.0025900135869565215,42321,0.9812427544632506,0.8984587296195652,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r011_c005,DE05,Munich,train,0,47104,18432,0.28125,45222,0.9600458559782609,1882,0.03995414402173913,254,0.0056167352173720755,0.005392323369565217,35,0.0007739595771969395,0.0007430366847826087,44933,0.993609305205431,0.9539104959239131,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r011_c006,DE05,Munich,train,0,47104,18432,0.28125,40338,0.8563603940217391,6766,0.14363960597826086,1083,0.026848133273836085,0.022991677989130436,120,0.0029748624126134165,0.002547554347826087,39135,0.9701770043135505,0.8308211616847826,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r011_c007,DE05,Munich,train,0,47104,18432,0.28125,46629,0.9899159307065217,475,0.01008406929347826,11,0.00023590469450342062,0.0002335258152173913,126,0.0027021810461300907,0.0026749320652173915,46492,0.9970619142593665,0.9870074728260869,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r011_c008,DE05,Munich,train,0,47104,18432,0.28125,43341,0.9201129415760869,3763,0.07988705842391304,646,0.014905055259454096,0.013714334239130434,545,0.012574698322604463,0.011570142663043478,42150,0.9725202464179414,0.8948284646739131,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r011_c009,DE05,Munich,train,0,47104,18432,0.28125,40299,0.8555324388586957,6805,0.14446756114130435,781,0.019380133502072013,0.016580332880434784,227,0.005632894116479317,0.004819123641304348,39291,0.9749869723814487,0.8341329823369565,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r011_c010,DE05,Munich,train,0,47104,18432,0.28125,45953,0.9755647078804348,1151,0.024435292119565216,40,0.0008704545949121929,0.0008491847826086956,120,0.0026113637847365785,0.002547554347826087,45793,0.9965181816203512,0.97216796875,0,0.0,0.0,0,0.0,0.0
v31_major_classes_min_2m,DE05_r011_c011,DE05,Munich,train,0,33856,31680,0.4833984375,33569,0.991522920604915,287,0.008477079395085066,2,5.9578778039262416e-05,5.907372400756144e-05,0,0.0,0.0,33567,0.9999404212219607,0.9914638468809074,0,0.0,0.0,0,0.0,0.0
v31_stable_bare_only,DE05_r000_c000,DE05,Munich,train,0,65536,0,0.0,54048,0.82470703125,11488,0.17529296875,1765,0.03265615748963884,0.0269317626953125,1648,0.03049141503848431,0.025146484375,49920,0.9236234458259325,0.76171875,119,0.0022017465956187094,0.0018157958984375,596,0.011027235050325636,0.00909423828125
