tile_id,city_id,city_name,split,tile_row,tile_col,row_offset,col_offset,tile_size,stride,source_width_pixels,source_height_pixels,padding_pixel_count,padding_fraction,valid_pixel_count,valid_fraction,unlabeled_pixel_count,semantic_nodata_pixel_count,buildings_pixel_count,roads_pixel_count,vegetation_pixel_count,bare_land_pixel_count,water_pixel_count,contains_buildings,contains_roads,contains_vegetation,contains_bare_land,contains_water,bounds_left,bounds_bottom,bounds_right,bounds_top,crs,image_path,semantic_mask_path,validity_mask_path,image_sha256,semantic_sha256,validity_sha256,tile_qa_status,city_tile_manifest,city_tile_qa_report,total_tile_pixels,invalid_pixel_count,invalid_fraction,buildings_fraction_valid,roads_fraction_valid,vegetation_fraction_valid,bare_land_fraction_valid,water_fraction_valid,five_class_pixel_count,class_accounting_difference,vegetation_dominant_90,vegetation_dominant_95,urban_rich,road_rich,building_rich,bare_land_rich,water_rich,classes_ge_5pct,mixed_informative,passes_validity,v2_building_rich,v2_road_rich,v2_bare_land_rich,v2_water_rich,minority_rich,v2_classes_ge_5pct,v2_mixed_informative,protected_tile,extreme_vegetation,vegetation_control_keep,selected_v2,v2_selection_reason,selected_v21,v21_selection_reason,dataset_version,dataset_source,v22_component,qa_pass,qa_status,qa_failure_count,qa_failures,v22_qa_status,candidate_id,grid_offset,selection_rank,priority_tier,selection_reason,enrichment_score,simulation_match,simulation_difference,source_image,source_semantic_mask,source_validity_mask
DE01_r011_c002,DE01,Mannheim,train,11.0,2.0,2816,512,256,256.0,256,184,18432,0.28125,46072,0.7030029296875,1032,18432,398,327,44840,0,507,True,True,True,False,True,451444.5904690316,5466068.165275654,454004.5904690316,5468628.165275654,EPSG:32632,data\processed\tiles\train\DE01_Mannheim\images\DE01_r011_c002_image.tif,data\processed\tiles\train\DE01_Mannheim\semantic_masks\DE01_r011_c002_semantic.tif,data\processed\tiles\train\DE01_Mannheim\validity_masks\DE01_r011_c002_validity.tif,f754f9ddb56a677e1919542f1426bda9d489791412a9fae3748530f2927c44a9,9c6a5852983294bf87c19f2a7146a3694312725b1ef01fb0ed8824f505d251bd,e02b550819525ca5a057fdaf30447d7bd8886872d75f10a0e2041940b0f9b50d,PASS,metadata\tile_manifests\DE01_tile_manifest.csv,metadata\tile_qa\DE01_tile_qa.json,65536.0,19464.0,0.2969970703125,0.0086386525438444,0.0070975863865254,0.973259246396944,0.0,0.0110045146726862,46072.0,0.0,True,True,False,False,False,False,False,1.0,False,True,False,False,False,False,False,1.0,False,False,True,True,True,vegetation_control_kept,True,vegetation_control_kept,v2.2,v21_curated_base,base,True,accepted,0,,accepted,,,,,,,,,,,
DE01_r011_c003,DE01,Mannheim,train,11.0,3.0,2816,768,256,256.0,256,184,18432,0.28125,42050,0.641632080078125,5054,18432,1423,1073,39270,86,198,True,True,True,True,True,454004.5904690316,5466068.165275654,456564.5904690316,5468628.165275654,EPSG:32632,data\processed\tiles\train\DE01_Mannheim\images\DE01_r011_c003_image.tif,data\processed\tiles\train\DE01_Mannheim\semantic_masks\DE01_r011_c003_semantic.tif,data\processed\tiles\train\DE01_Mannheim\validity_masks\DE01_r011_c003_validity.tif,c11919cf191d7512969d8388d1f70237bf0a531431799abf8f826b54a0df664c,aa2246f39b8b8abf3486a2be14ba84530d677961631ece84f0a2cce4c146de2a,f41d3494a2e738df7838652d6329148e84ea79a8b64265c21551a4e853ddd6a4,PASS,metadata\tile_manifests\DE01_tile_manifest.csv,metadata\tile_qa\DE01_tile_qa.json,65536.0,23486.0,0.358367919921875,0.0338406658739595,0.0255172413793103,0.9338882282996432,0.0020451843043995,0.0047086801426872,42050.0,0.0,True,False,False,False,False,False,False,1.0,False,True,False,False,False,False,False,1.0,False,False,False,False,True,standard_valid_tile,True,standard_valid_tile,v2.2,v21_curated_base,base,True,accepted,0,,accepted,,,,,,,,,,,
DE01_r011_c004,DE01,Mannheim,train,11.0,4.0,2816,1024,256,256.0,256,184,18432,0.28125,40459,0.6173553466796875,6645,18432,893,2009,37544,12,1,True,True,True,True,True,456564.5904690316,5466068.165275654,459124.5904690316,5468628.165275654,EPSG:32632,data\processed\tiles\train\DE01_Mannheim\images\DE01_r011_c004_image.tif,data\processed\tiles\train\DE01_Mannheim\semantic_masks\DE01_r011_c004_semantic.tif,data\processed\tiles\train\DE01_Mannheim\validity_masks\DE01_r011_c004_validity.tif,2d1822f432513167972ddd2fd58bfe1f4cc515559c9d84fb98e49eb9155e10b5,4c49fca4c30b7d425e6f4c815895677f280d696f23b5a3b4772dcbad791af1ec,de3ad948d284d424f2f7924fa6462e437f1a0f0f28d0a51868e4f8200870fa60,PASS,metadata\tile_manifests\DE01_tile_manifest.csv,metadata\tile_qa\DE01_tile_qa.json,65536.0,25077.0,0.3826446533203125,0.0220717269334387,0.049655206505351,0.9279517536271288,0.0002965965545366,2.4716379544724288e-05,40459.0,0.0,True,False,False,False,False,False,False,1.0,False,True,False,False,False,False,False,1.0,False,False,False,False,True,standard_valid_tile,True,standard_valid_tile,v2.2,v21_curated_base,base,True,accepted,0,,accepted,,,,,,,,,,,
DE01_r011_c005,DE01,Mannheim,train,11.0,5.0,2816,1280,256,256.0,256,184,18432,0.28125,40245,0.6140899658203125,6859,18432,1061,1591,25132,423,12038,True,True,True,True,True,459124.5904690316,5466068.165275654,461684.5904690316,5468628.165275654,EPSG:32632,data\processed\tiles\train\DE01_Mannheim\images\DE01_r011_c005_image.tif,data\processed\tiles\train\DE01_Mannheim\semantic_masks\DE01_r011_c005_semantic.tif,data\processed\tiles\train\DE01_Mannheim\validity_masks\DE01_r011_c005_validity.tif,fd9300aae48ef913de016f18b39ca0e94a670042187e51e19caf3914c6f7419c,221196615c25921e915b49db1226846f2e53d97269b9843879a19ca25717220f,a4bbc8defa6f2b14303917ce6dddee6dd220a5690c2e164ce7814122b8a4b6c7,PASS,metadata\tile_manifests\DE01_tile_manifest.csv,metadata\tile_qa\DE01_tile_qa.json,65536.0,25291.0,0.3859100341796875,0.0263635234190582,0.0395328612249968,0.624475090073301,0.0105106224375698,0.2991179028450739,40245.0,0.0,False,False,False,False,False,False,True,2.0,False,True,False,False,False,True,True,2.0,False,True,False,False,True,water_rich,True,water_rich,v2.2,v21_curated_base,base,True,accepted,0,,accepted,,,,,,,,,,,
DE01_r011_c006,DE01,Mannheim,train,11.0,6.0,2816,1536,256,256.0,256,184,18432,0.28125,45151,0.6889495849609375,1953,18432,11,231,27771,81,17057,True,True,True,True,True,461684.5904690316,5466068.165275654,464244.5904690316,5468628.165275654,EPSG:32632,data\processed\tiles\train\DE01_Mannheim\images\DE01_r011_c006_image.tif,data\processed\tiles\train\DE01_Mannheim\semantic_masks\DE01_r011_c006_semantic.tif,data\processed\tiles\train\DE01_Mannheim\validity_masks\DE01_r011_c006_validity.tif,e3f02c06a191200d450218e4db44000a06f3fa92ff73229a283efe1f61b38cd0,b6f541f3934f797985af8d81183048fa73ff3e23266fa12d20d1019d35656dd1,1d4a2a2610f9a00f537c20068947bbff0efb08c54d610c4b6c373fc1dbe89f88,PASS,metadata\tile_manifests\DE01_tile_manifest.csv,metadata\tile_qa\DE01_tile_qa.json,65536.0,20385.0,0.3110504150390625,0.00024362694071,0.0051161657549112,0.6150694336781024,0.001793980199774,0.3777767934265021,45151.0,0.0,False,False,False,False,False,False,True,2.0,False,True,False,False,False,True,True,2.0,False,True,False,False,True,water_rich,True,water_rich,v2.2,v21_curated_base,base,True,accepted,0,,accepted,,,,,,,,,,,
DE01_r011_c007,DE01,Mannheim,train,11.0,7.0,2816,1792,256,256.0,256,184,18432,0.28125,36305,0.5539703369140625,10799,18432,5133,3229,23873,57,4013,True,True,True,True,True,464244.5904690316,5466068.165275654,466804.5904690316,5468628.165275654,EPSG:32632,data\processed\tiles\train\DE01_Mannheim\images\DE01_r011_c007_image.tif,data\processed\tiles\train\DE01_Mannheim\semantic_masks\DE01_r011_c007_semantic.tif,data\processed\tiles\train\DE01_Mannheim\validity_masks\DE01_r011_c007_validity.tif,9c068fd3c1decaa63123db560cf9a0ce753f720d99ca6a70cb818e89e49776f2,87ea25e21b8b4b56f4b06dc8aced741904f7df6ee6fbe05c9ae43cf524277ca3,81b445c146957c127fda053555e17094b65661773882628274e747af1aba8f18,PASS,metadata\tile_manifests\DE01_tile_manifest.csv,metadata\tile_qa\DE01_tile_qa.json,65536.0,29231.0,0.4460296630859375,0.1413854840931001,0.0889409172290318,0.6575678281228481,0.0015700316760776,0.1105357388789422,36305.0,0.0,False,False,True,False,True,False,True,4.0,True,True,True,False,False,True,True,4.0,True,True,False,False,True,building_rich+water_rich+mixed_informative,True,building_rich+water_rich+mixed_informative,v2.2,v21_curated_base,base,True,accepted,0,,accepted,,,,,,,,,,,
DE01_r011_c009,DE01,Mannheim,train,11.0,9.0,2816,2304,256,256.0,256,184,18432,0.28125,41376,0.63134765625,5728,18432,1902,1302,38129,36,7,True,True,True,True,True,469364.5904690316,5466068.165275654,471924.5904690316,5468628.165275654,EPSG:32632,data\processed\tiles\train\DE01_Mannheim\images\DE01_r011_c009_image.tif,data\processed\tiles\train\DE01_Mannheim\semantic_masks\DE01_r011_c009_semantic.tif,data\processed\tiles\train\DE01_Mannheim\validity_masks\DE01_r011_c009_validity.tif,c6df8bcc7cd51e93c3cd27704e6898835211373c1980e265f12ce828e0fd1063,7c7dde96311102afacb31a5141000a963a1db424533057a8c906748e308be291,bd7ebb54eb4628e83750011215ae276347dfe2380eeeb25ad3d5b2054326d386,PASS,metadata\tile_manifests\DE01_tile_manifest.csv,metadata\tile_qa\DE01_tile_qa.json,65536.0,24160.0,0.36865234375,0.0459686774941995,0.0314675174013921,0.9215245552977572,0.0008700696055684,0.0001691802010827,41376.0,0.0,True,False,False,False,False,False,False,1.0,False,True,False,False,False,False,False,1.0,False,False,False,False,True,standard_valid_tile,True,standard_valid_tile,v2.2,v21_curated_base,base,True,accepted,0,,accepted,,,,,,,,,,,
DE01_off128_r000_c005,DE01,Mannheim,train,,,128,1408,256,,256,256,0,0.0,35673,0.5443267822265625,29863,0,9766,6642,18039,37,1189,True,True,True,True,True,460404.5904690316,5492948.165275654,462964.5904690316,5495508.165275654,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\images\DE01_off128_r000_c005_image.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\semantic_masks\DE01_off128_r000_c005_semantic.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\validity_masks\DE01_off128_r000_c005_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE01_off128_r000_c005,128.0,466.0,3.0,road_rich+building_rich+mixed_minority,17.06699098204155,True,,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\processed\masks\DE01_Mannheim\DE01_label_mask.tif,data\processed\masks\DE01_Mannheim\DE01_validity_mask.tif
DE01_off128_r002_c000,DE01,Mannheim,train,,,640,128,256,,256,256,0,0.0,56445,0.8612823486328125,9091,0,2279,2586,47519,3677,384,True,True,True,True,True,447604.5904690316,5487828.165275654,450164.5904690316,5490388.165275654,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\images\DE01_off128_r002_c000_image.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\semantic_masks\DE01_off128_r002_c000_semantic.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\validity_masks\DE01_off128_r002_c000_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE01_off128_r002_c000,128.0,91.0,1.0,bare_land_rich,6.789548365984682,True,,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\processed\masks\DE01_Mannheim\DE01_label_mask.tif,data\processed\masks\DE01_Mannheim\DE01_validity_mask.tif
DE01_off128_r003_c000,DE01,Mannheim,train,,,896,128,256,,256,256,0,0.0,62016,0.9462890625,3520,0,334,906,56725,3739,312,True,True,True,True,True,447604.5904690316,5485268.165275654,450164.5904690316,5487828.165275654,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\images\DE01_off128_r003_c000_image.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\semantic_masks\DE01_off128_r003_c000_semantic.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\validity_masks\DE01_off128_r003_c000_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE01_off128_r003_c000,128.0,100.0,1.0,bare_land_rich,2.771252983101135,True,,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\processed\masks\DE01_Mannheim\DE01_label_mask.tif,data\processed\masks\DE01_Mannheim\DE01_validity_mask.tif
DE01_off128_r003_c002,DE01,Mannheim,train,,,896,640,256,,256,256,0,0.0,41288,0.6300048828125,24248,0,9590,6081,24790,280,547,True,True,True,True,True,452724.5904690316,5485268.165275654,455284.5904690316,5487828.165275654,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\images\DE01_off128_r003_c002_image.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\semantic_masks\DE01_off128_r003_c002_semantic.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\validity_masks\DE01_off128_r003_c002_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE01_off128_r003_c002,128.0,494.0,3.0,road_rich+building_rich+mixed_minority,16.023484828559447,True,,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\processed\masks\DE01_Mannheim\DE01_label_mask.tif,data\processed\masks\DE01_Mannheim\DE01_validity_mask.tif
DE01_off128_r003_c003,DE01,Mannheim,train,,,896,896,256,,256,256,0,0.0,35915,0.5480194091796875,29621,0,8766,7641,17418,339,1751,True,True,True,True,True,455284.5904690316,5485268.165275654,457844.5904690316,5487828.165275654,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\images\DE01_off128_r003_c003_image.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\semantic_masks\DE01_off128_r003_c003_semantic.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\validity_masks\DE01_off128_r003_c003_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE01_off128_r003_c003,128.0,454.0,3.0,road_rich+building_rich+mixed_minority,17.914440124758137,True,,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\processed\masks\DE01_Mannheim\DE01_label_mask.tif,data\processed\masks\DE01_Mannheim\DE01_validity_mask.tif
DE01_off128_r003_c004,DE01,Mannheim,train,,,896,1152,256,,256,256,0,0.0,40243,0.6140594482421875,25293,0,5986,3914,18895,128,11320,True,True,True,True,True,457844.5904690316,5485268.165275654,460404.5904690316,5487828.165275654,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\images\DE01_off128_r003_c004_image.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\semantic_masks\DE01_off128_r003_c004_semantic.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\validity_masks\DE01_off128_r003_c004_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE01_off128_r003_c004,128.0,471.0,3.0,road_rich+water_rich+building_rich+mixed_minority,16.935258166031616,True,,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\processed\masks\DE01_Mannheim\DE01_label_mask.tif,data\processed\masks\DE01_Mannheim\DE01_validity_mask.tif
DE01_off128_r003_c005,DE01,Mannheim,train,,,896,1408,256,,256,256,0,0.0,38618,0.589263916015625,26918,0,10814,6438,11381,4252,5733,True,True,True,True,True,460404.5904690316,5485268.165275654,462964.5904690316,5487828.165275654,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\images\DE01_off128_r003_c005_image.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\semantic_masks\DE01_off128_r003_c005_semantic.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\validity_masks\DE01_off128_r003_c005_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE01_off128_r003_c005,128.0,2.0,1.0,bare_land_rich+road_rich+water_rich+building_rich+mixed_minority,30.53612807262653,True,,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\processed\masks\DE01_Mannheim\DE01_label_mask.tif,data\processed\masks\DE01_Mannheim\DE01_validity_mask.tif
DE01_off128_r004_c004,DE01,Mannheim,train,,,1152,1152,256,,256,256,0,0.0,39461,0.6021270751953125,26075,0,12138,5905,11686,195,9537,True,True,True,True,True,457844.5904690316,5482708.165275654,460404.5904690316,5485268.165275654,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\images\DE01_off128_r004_c004_image.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\semantic_masks\DE01_off128_r004_c004_semantic.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\validity_masks\DE01_off128_r004_c004_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE01_off128_r004_c004,128.0,439.0,3.0,road_rich+water_rich+building_rich+mixed_minority,22.475939193489324,True,,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\processed\masks\DE01_Mannheim\DE01_label_mask.tif,data\processed\masks\DE01_Mannheim\DE01_validity_mask.tif
DE01_off128_r004_c005,DE01,Mannheim,train,,,1152,1408,256,,256,256,0,0.0,39264,0.59912109375,26272,0,14747,7418,9813,483,6803,True,True,True,True,True,460404.5904690316,5482708.165275654,462964.5904690316,5485268.165275654,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\images\DE01_off128_r004_c005_image.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\semantic_masks\DE01_off128_r004_c005_semantic.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\validity_masks\DE01_off128_r004_c005_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE01_off128_r004_c005,128.0,120.0,2.0,bare_land_moderate+road_rich+water_rich+building_rich+mixed_minority,23.083228673212105,True,,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\processed\masks\DE01_Mannheim\DE01_label_mask.tif,data\processed\masks\DE01_Mannheim\DE01_validity_mask.tif
DE01_off128_r004_c006,DE01,Mannheim,train,,,1152,1664,256,,256,256,0,0.0,35012,0.53424072265625,30524,0,13031,8362,11387,2045,187,True,True,True,True,True,462964.5904690316,5482708.165275654,465524.5904690316,5485268.165275654,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\images\DE01_off128_r004_c006_image.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\semantic_masks\DE01_off128_r004_c006_semantic.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\validity_masks\DE01_off128_r004_c006_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE01_off128_r004_c006,128.0,45.0,1.0,bare_land_rich+road_rich+building_rich+mixed_minority,20.92056541133441,True,,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\processed\masks\DE01_Mannheim\DE01_label_mask.tif,data\processed\masks\DE01_Mannheim\DE01_validity_mask.tif
DE01_off128_r004_c007,DE01,Mannheim,train,,,1152,1920,256,,256,256,0,0.0,43875,0.6694793701171875,21661,0,9642,6794,23051,2870,1518,True,True,True,True,True,465524.5904690316,5482708.165275654,468084.5904690316,5485268.165275654,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\images\DE01_off128_r004_c007_image.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\semantic_masks\DE01_off128_r004_c007_semantic.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\validity_masks\DE01_off128_r004_c007_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE01_off128_r004_c007,128.0,36.0,1.0,bare_land_rich+road_rich+building_rich+mixed_minority,21.5828696835075,True,,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\processed\masks\DE01_Mannheim\DE01_label_mask.tif,data\processed\masks\DE01_Mannheim\DE01_validity_mask.tif
DE01_off128_r005_c003,DE01,Mannheim,train,,,1408,896,256,,256,256,0,0.0,47490,0.724639892578125,18046,0,5982,5269,33440,1087,1712,True,True,True,True,True,455284.5904690316,5480148.165275654,457844.5904690316,5482708.165275654,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\images\DE01_off128_r005_c003_image.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\semantic_masks\DE01_off128_r005_c003_semantic.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\validity_masks\DE01_off128_r005_c003_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE01_off128_r005_c003,128.0,351.0,2.0,bare_land_moderate+road_rich+building_rich+mixed_minority,14.54418084856886,True,,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\processed\masks\DE01_Mannheim\DE01_label_mask.tif,data\processed\masks\DE01_Mannheim\DE01_validity_mask.tif
DE01_off128_r005_c004,DE01,Mannheim,train,,,1408,1152,256,,256,256,0,0.0,34247,0.5225677490234375,31289,0,12977,9438,5566,1297,4969,True,True,True,True,True,457844.5904690316,5480148.165275654,460404.5904690316,5482708.165275654,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\images\DE01_off128_r005_c004_image.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\semantic_masks\DE01_off128_r005_c004_semantic.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\validity_masks\DE01_off128_r005_c004_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE01_off128_r005_c004,128.0,105.0,2.0,bare_land_moderate+road_rich+water_rich+building_rich+mixed_minority,24.85604221394007,True,,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\processed\masks\DE01_Mannheim\DE01_label_mask.tif,data\processed\masks\DE01_Mannheim\DE01_validity_mask.tif
DE01_off128_r005_c005,DE01,Mannheim,train,,,1408,1408,256,,256,256,0,0.0,42597,0.6499786376953125,22939,0,17250,9179,10032,688,5448,True,True,True,True,True,460404.5904690316,5480148.165275654,462964.5904690316,5482708.165275654,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\images\DE01_off128_r005_c005_image.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\semantic_masks\DE01_off128_r005_c005_semantic.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\validity_masks\DE01_off128_r005_c005_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE01_off128_r005_c005,128.0,126.0,2.0,bare_land_moderate+road_rich+water_rich+building_rich+mixed_minority,22.55794163978466,True,,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\processed\masks\DE01_Mannheim\DE01_label_mask.tif,data\processed\masks\DE01_Mannheim\DE01_validity_mask.tif
DE01_off128_r005_c006,DE01,Mannheim,train,,,1408,1664,256,,256,256,0,0.0,40168,0.6129150390625,25368,0,6448,5535,23738,371,4076,True,True,True,True,True,462964.5904690316,5480148.165275654,465524.5904690316,5482708.165275654,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\images\DE01_off128_r005_c006_image.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\semantic_masks\DE01_off128_r005_c006_semantic.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\validity_masks\DE01_off128_r005_c006_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE01_off128_r005_c006,128.0,451.0,3.0,road_rich+water_rich+building_rich+mixed_minority,18.086426291801,True,,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\processed\masks\DE01_Mannheim\DE01_label_mask.tif,data\processed\masks\DE01_Mannheim\DE01_validity_mask.tif
DE01_off128_r005_c007,DE01,Mannheim,train,,,1408,1920,256,,256,256,0,0.0,44894,0.685028076171875,20642,0,6996,6223,27803,124,3748,True,True,True,True,True,465524.5904690316,5480148.165275654,468084.5904690316,5482708.165275654,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\images\DE01_off128_r005_c007_image.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\semantic_masks\DE01_off128_r005_c007_semantic.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\validity_masks\DE01_off128_r005_c007_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE01_off128_r005_c007,128.0,473.0,3.0,road_rich+water_rich+building_rich+mixed_minority,16.899845200954697,True,,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\processed\masks\DE01_Mannheim\DE01_label_mask.tif,data\processed\masks\DE01_Mannheim\DE01_validity_mask.tif
DE01_off128_r005_c008,DE01,Mannheim,train,,,1408,2176,256,,256,256,0,0.0,54689,0.8344879150390625,10847,0,4464,2957,41686,2317,3265,True,True,True,True,True,468084.5904690316,5480148.165275654,470644.5904690316,5482708.165275654,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\images\DE01_off128_r005_c008_image.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\semantic_masks\DE01_off128_r005_c008_semantic.tif,data\processed\tiles_v22_enrichment\train\DE01_Mannheim\validity_masks\DE01_off128_r005_c008_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE01_off128_r005_c008,128.0,378.0,2.0,bare_land_moderate+road_rich+water_rich+mixed_minority,13.080424026505716,True,,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\processed\masks\DE01_Mannheim\DE01_label_mask.tif,data\processed\masks\DE01_Mannheim\DE01_validity_mask.tif
