variant,tile_id,city_id,city_name,split,selected_in_v3,source_pixel_count,padding_pixel_count,padding_fraction,valid_pixel_count,valid_fraction_source_pixels,ignore_pixel_count,ignore_fraction_source_pixels,buildings_pixel_count,buildings_fraction_valid,buildings_fraction_source_pixels,roads_pixel_count,roads_fraction_valid,roads_fraction_source_pixels,vegetation_pixel_count,vegetation_fraction_valid,vegetation_fraction_source_pixels,bare_land_pixel_count,bare_land_fraction_valid,bare_land_fraction_source_pixels,water_pixel_count,water_fraction_valid,water_fraction_source_pixels
v31_resolution_road_only,DE06_r003_c000,DE06,Nuremberg,train,0,65536,0,0.0,46055,0.7027435302734375,19481,0.2972564697265625,3362,0.07299967430246444,0.051300048828125,585,0.012702203886657258,0.0089263916015625,41878,0.9093040929323635,0.639007568359375,0,0.0,0.0,230,0.004994028878514819,0.003509521484375
v31_resolution_road_only,DE06_r003_c001,DE06,Nuremberg,train,0,65536,0,0.0,60890,0.929107666015625,4646,0.070892333984375,763,0.012530793233700115,0.0116424560546875,86,0.0014123829857119396,0.001312255859375,60041,0.9860568237805879,0.9161529541015625,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r003_c002,DE06,Nuremberg,train,1,65536,0,0.0,42102,0.642425537109375,23434,0.357574462890625,4136,0.09823761341503967,0.0631103515625,57,0.0013538549237565912,0.0008697509765625,35369,0.8400788561113486,0.5396881103515625,0,0.0,0.0,2540,0.06032967554985511,0.03875732421875
v31_resolution_road_only,DE06_r003_c003,DE06,Nuremberg,train,1,65536,0,0.0,37805,0.5768585205078125,27731,0.4231414794921875,7374,0.19505356434334084,0.112518310546875,302,0.007988361327866685,0.004608154296875,30005,0.7936780849094035,0.4578399658203125,0,0.0,0.0,124,0.00327998941938897,0.00189208984375
v31_resolution_road_only,DE06_r003_c004,DE06,Nuremberg,train,1,65536,0,0.0,45996,0.70184326171875,19540,0.29815673828125,5398,0.11735803113314201,0.082366943359375,24,0.0005217845030002609,0.0003662109375,40574,0.8821201843638578,0.619110107421875,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r003_c005,DE06,Nuremberg,train,0,65536,0,0.0,44351,0.6767425537109375,21185,0.3232574462890625,1648,0.037158124957723616,0.025146484375,0,0.0,0.0,42703,0.9628418750422764,0.6515960693359375,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r003_c006,DE06,Nuremberg,train,0,65536,0,0.0,41133,0.6276397705078125,24403,0.3723602294921875,1450,0.0352515012277247,0.022125244140625,93,0.002260958354605791,0.0014190673828125,39590,0.9624875404176695,0.604095458984375,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r003_c007,DE06,Nuremberg,train,0,65536,0,0.0,60725,0.9265899658203125,4811,0.0734100341796875,65,0.0010703993412927131,0.0009918212890625,259,0.004265129682997118,0.0039520263671875,60358,0.9939563606422396,0.920989990234375,43,0.0007081103334705641,0.0006561279296875,0,0.0,0.0
v31_resolution_road_only,DE06_r003_c008,DE06,Nuremberg,train,0,65536,0,0.0,65454,0.998748779296875,82,0.001251220703125,2,3.055581018730712e-05,3.0517578125e-05,0,0.0,0.0,65452,0.9999694441898127,0.99871826171875,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r003_c009,DE06,Nuremberg,train,0,65536,0,0.0,65352,0.9971923828125,184,0.0028076171875,0,0.0,0.0,0,0.0,0.0,65352,1.0,0.9971923828125,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r003_c010,DE06,Nuremberg,train,0,65536,0,0.0,48368,0.738037109375,17168,0.261962890625,3088,0.06384386371154482,0.047119140625,120,0.0024809791597750577,0.0018310546875,44950,0.9293334435990738,0.685882568359375,0,0.0,0.0,210,0.0043417135296063515,0.003204345703125
v31_resolution_road_only,DE06_r003_c011,DE06,Nuremberg,train,0,47104,18432,0.28125,22544,0.47860054347826086,24560,0.5213994565217391,5528,0.24520936834634494,0.11735733695652174,450,0.01996096522356281,0.009553328804347826,16028,0.7109652235628106,0.3402683423913043,0,0.0,0.0,538,0.02386444286728176,0.011421535326086956
v31_resolution_road_only,DE06_r004_c000,DE06,Nuremberg,train,0,65536,0,0.0,51696,0.788818359375,13840,0.211181640625,2136,0.04131847725162489,0.0325927734375,210,0.004062209842154132,0.003204345703125,49350,0.9546193129062209,0.753021240234375,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r004_c001,DE06,Nuremberg,train,1,65536,0,0.0,44719,0.6823577880859375,20817,0.3176422119140625,4240,0.0948142847559203,0.064697265625,231,0.0051655895704286765,0.0035247802734375,40021,0.8949439835416714,0.6106719970703125,197,0.004405286343612335,0.0030059814453125,30,0.0006708557883673606,0.000457763671875
v31_resolution_road_only,DE06_r004_c002,DE06,Nuremberg,train,1,65536,0,0.0,23484,0.35833740234375,42052,0.64166259765625,10062,0.4284619315278487,0.153533935546875,341,0.014520524612502129,0.0052032470703125,11857,0.5048969511156532,0.1809234619140625,0,0.0,0.0,1224,0.052120592743995914,0.0186767578125
v31_resolution_road_only,DE06_r004_c003,DE06,Nuremberg,train,1,65536,0,0.0,28353,0.4326324462890625,37183,0.5673675537109375,9929,0.3501922195182168,0.1515045166015625,374,0.013190844002398335,0.005706787109375,16958,0.5981024935632914,0.258758544921875,0,0.0,0.0,1092,0.03851444291609354,0.01666259765625
v31_resolution_road_only,DE06_r004_c004,DE06,Nuremberg,train,1,65536,0,0.0,46879,0.7153167724609375,18657,0.2846832275390625,7694,0.16412466136223042,0.117401123046875,348,0.007423366539388639,0.00531005859375,38837,0.828451972098381,0.5926055908203125,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r004_c005,DE06,Nuremberg,train,1,65536,0,0.0,33807,0.5158538818359375,31729,0.4841461181640625,11647,0.34451444967018663,0.1777191162109375,114,0.0033720827047652854,0.001739501953125,22046,0.6521134676250481,0.336395263671875,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r004_c006,DE06,Nuremberg,train,1,65536,0,0.0,26602,0.405914306640625,38934,0.594085693359375,9181,0.34512442673483196,0.1400909423828125,78,0.002932110367641531,0.001190185546875,17154,0.6448387339297798,0.261749267578125,12,0.00045109390271408167,0.00018310546875,177,0.006653635065032705,0.0027008056640625
v31_resolution_road_only,DE06_r004_c007,DE06,Nuremberg,train,1,65536,0,0.0,42432,0.6474609375,23104,0.3525390625,5180,0.12207767722473604,0.07904052734375,69,0.001626131221719457,0.0010528564453125,37108,0.8745286576168929,0.56622314453125,0,0.0,0.0,75,0.0017675339366515837,0.0011444091796875
v31_resolution_road_only,DE06_r004_c008,DE06,Nuremberg,train,0,65536,0,0.0,58277,0.8892364501953125,7259,0.1107635498046875,449,0.007704583283285001,0.0068511962890625,231,0.0039638279252535305,0.0035247802734375,56323,0.9664704772036996,0.8594207763671875,0,0.0,0.0,1274,0.021861111587761897,0.019439697265625
v31_resolution_road_only,DE06_r004_c009,DE06,Nuremberg,train,1,65536,0,0.0,43680,0.66650390625,21856,0.33349609375,4425,0.10130494505494506,0.0675201416015625,64,0.0014652014652014652,0.0009765625,38790,0.8880494505494505,0.591888427734375,0,0.0,0.0,401,0.00918040293040293,0.0061187744140625
v31_resolution_road_only,DE06_r004_c010,DE06,Nuremberg,train,1,65536,0,0.0,33176,0.5062255859375,32360,0.4937744140625,7258,0.21877260670364118,0.110748291015625,370,0.01115264046298529,0.005645751953125,24985,0.7531046539667229,0.3812408447265625,296,0.008922112370388232,0.0045166015625,267,0.008047986496262358,0.0040740966796875
v31_resolution_road_only,DE06_r004_c011,DE06,Nuremberg,train,0,47104,18432,0.28125,37347,0.792862601902174,9757,0.20713739809782608,344,0.009210913861889844,0.007302989130434783,187,0.0050070956167831415,0.003969938858695652,36816,0.985781990521327,0.7815896739130435,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r005_c000,DE06,Nuremberg,train,0,65536,0,0.0,50975,0.7778167724609375,14561,0.2221832275390625,2492,0.048886709171162335,0.03802490234375,88,0.0017263364394310937,0.0013427734375,48245,0.9464443354585581,0.7361602783203125,0,0.0,0.0,150,0.0029426189308484553,0.002288818359375
v31_resolution_road_only,DE06_r005_c001,DE06,Nuremberg,train,0,65536,0,0.0,52199,0.7964935302734375,13337,0.2035064697265625,2068,0.039617617195731716,0.03155517578125,0,0.0,0.0,49882,0.9556121764784766,0.761138916015625,249,0.004770206325791682,0.0037994384765625,0,0.0,0.0
v31_resolution_road_only,DE06_r005_c002,DE06,Nuremberg,train,1,65536,0,0.0,36048,0.550048828125,29488,0.449951171875,4397,0.12197625388371061,0.0670928955078125,92,0.0025521526853084777,0.00140380859375,30318,0.8410452729693741,0.462615966796875,0,0.0,0.0,1241,0.03442632046160675,0.0189361572265625
v31_resolution_road_only,DE06_r005_c003,DE06,Nuremberg,train,1,65536,0,0.0,29076,0.44366455078125,36460,0.55633544921875,13031,0.4481703122850461,0.1988372802734375,449,0.015442289173201265,0.0068511962890625,14415,0.4957697069748246,0.2199554443359375,0,0.0,0.0,1181,0.04061769156692805,0.0180206298828125
v31_resolution_road_only,DE06_r005_c004,DE06,Nuremberg,train,1,65536,0,0.0,20326,0.310150146484375,45210,0.689849853515625,12863,0.6328347928761192,0.1962738037109375,500,0.024599035717799863,0.00762939453125,6394,0.3145724687592246,0.097564697265625,0,0.0,0.0,569,0.027993702646856244,0.0086822509765625
v31_resolution_road_only,DE06_r005_c005,DE06,Nuremberg,train,1,65536,0,0.0,22866,0.348907470703125,42670,0.651092529296875,18413,0.8052567130237033,0.2809600830078125,433,0.018936412140295636,0.0066070556640625,3254,0.1423073558995889,0.049652099609375,116,0.005073034199247792,0.00177001953125,650,0.02842648473716435,0.009918212890625
v31_resolution_road_only,DE06_r005_c006,DE06,Nuremberg,train,1,65536,0,0.0,24860,0.37933349609375,40676,0.62066650390625,14847,0.5972244569589702,0.2265472412109375,493,0.019831053901850363,0.0075225830078125,6847,0.2754223652453741,0.1044769287109375,0,0.0,0.0,2673,0.1075221238938053,0.0407867431640625
v31_resolution_road_only,DE06_r005_c007,DE06,Nuremberg,train,1,65536,0,0.0,30995,0.4729461669921875,34541,0.5270538330078125,8243,0.26594612034199067,0.1257781982421875,326,0.010517825455718664,0.004974365234375,20745,0.6693015002419745,0.3165435791015625,0,0.0,0.0,1681,0.05423455396031618,0.0256500244140625
v31_resolution_road_only,DE06_r005_c008,DE06,Nuremberg,train,0,65536,0,0.0,50053,0.7637481689453125,15483,0.2362518310546875,3117,0.062273989571054685,0.0475616455078125,125,0.002497352806025613,0.0019073486328125,46780,0.9346093141270253,0.71380615234375,0,0.0,0.0,31,0.000619343495894352,0.0004730224609375
v31_resolution_road_only,DE06_r005_c009,DE06,Nuremberg,train,0,65536,0,0.0,57729,0.8808746337890625,7807,0.1191253662109375,1597,0.02766373919520518,0.0243682861328125,22,0.00038109095948310207,0.000335693359375,56110,0.9719551698453117,0.856170654296875,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r005_c010,DE06,Nuremberg,train,1,65536,0,0.0,53233,0.8122711181640625,12303,0.1877288818359375,147,0.0027614449683467024,0.0022430419921875,161,0.0030244397272368643,0.0024566650390625,51820,0.9734563146920143,0.79071044921875,596,0.011196062592752616,0.00909423828125,509,0.009561738019649466,0.0077667236328125
v31_resolution_road_only,DE06_r005_c011,DE06,Nuremberg,train,0,47104,18432,0.28125,40889,0.868057914402174,6215,0.13194208559782608,635,0.015529849103670914,0.013480808423913044,0,0.0,0.0,38916,0.9517474137298539,0.826171875,1059,0.025899386142972436,0.022482167119565216,279,0.006823351023502654,0.005923063858695652
v31_resolution_road_only,DE06_r006_c000,DE06,Nuremberg,train,0,65536,0,0.0,63709,0.9721221923828125,1827,0.0278778076171875,164,0.0025742045864791474,0.00250244140625,0,0.0,0.0,63476,0.9963427459228681,0.96856689453125,0,0.0,0.0,69,0.001083049490652812,0.0010528564453125
v31_resolution_road_only,DE06_r006_c001,DE06,Nuremberg,train,1,65536,0,0.0,52404,0.79962158203125,13132,0.20037841796875,1747,0.03333714983589039,0.0266571044921875,93,0.0017746736890313717,0.0014190673828125,50039,0.9548698572628044,0.7635345458984375,525,0.010018319212273872,0.0080108642578125,0,0.0,0.0
v31_resolution_road_only,DE06_r006_c002,DE06,Nuremberg,train,1,65536,0,0.0,20431,0.3117523193359375,45105,0.6882476806640625,11044,0.5405511232930351,0.16851806640625,331,0.016200871225099115,0.0050506591796875,9056,0.44324800548186577,0.13818359375,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r006_c003,DE06,Nuremberg,train,1,65536,0,0.0,34705,0.5295562744140625,30831,0.4704437255859375,7627,0.2197666042357009,0.1163787841796875,190,0.005474715458867598,0.002899169921875,24862,0.7163809249387696,0.379364013671875,181,0.005215386831868607,0.0027618408203125,1845,0.05316236853479326,0.0281524658203125
v31_resolution_road_only,DE06_r006_c004,DE06,Nuremberg,train,1,65536,0,0.0,22773,0.3474884033203125,42763,0.6525115966796875,12162,0.5340534843894085,0.185577392578125,494,0.021692354981776664,0.007537841796875,9252,0.4062705835858253,0.14117431640625,202,0.008870153251657666,0.003082275390625,663,0.02911342379133184,0.0101165771484375
v31_resolution_road_only,DE06_r006_c005,DE06,Nuremberg,train,1,65536,0,0.0,22320,0.340576171875,43216,0.659423828125,20831,0.9332885304659498,0.3178558349609375,628,0.028136200716845878,0.00958251953125,861,0.0385752688172043,0.0131378173828125,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r006_c006,DE06,Nuremberg,train,1,65536,0,0.0,23303,0.3555755615234375,42233,0.6444244384765625,14215,0.6100072951980432,0.2169036865234375,768,0.03295712998326396,0.01171875,5483,0.2352915933570785,0.0836639404296875,196,0.008410934214478822,0.00299072265625,2641,0.11333304724713557,0.0402984619140625
v31_resolution_road_only,DE06_r006_c007,DE06,Nuremberg,train,1,65536,0,0.0,38167,0.5823822021484375,27369,0.4176177978515625,5071,0.13286346844132366,0.0773773193359375,220,0.005764141797888228,0.00335693359375,31042,0.813320407682029,0.473663330078125,0,0.0,0.0,1834,0.04805198207875914,0.027984619140625
v31_resolution_road_only,DE06_r006_c008,DE06,Nuremberg,train,0,65536,0,0.0,62683,0.9564666748046875,2853,0.0435333251953125,513,0.008184037139256257,0.0078277587890625,0,0.0,0.0,61630,0.9832011869246845,0.940399169921875,0,0.0,0.0,540,0.008614775936059218,0.00823974609375
v31_resolution_road_only,DE06_r006_c009,DE06,Nuremberg,train,0,65536,0,0.0,61809,0.9431304931640625,3727,0.0568695068359375,471,0.007620249478231325,0.0071868896484375,44,0.0007118704395799964,0.00067138671875,61294,0.9916678800821886,0.935272216796875,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r006_c010,DE06,Nuremberg,train,0,65536,0,0.0,61903,0.9445648193359375,3633,0.0554351806640625,500,0.008077152965122854,0.00762939453125,217,0.0035054843868633184,0.0033111572265625,61186,0.9884173626480138,0.933624267578125,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r006_c011,DE06,Nuremberg,train,0,47104,18432,0.28125,43553,0.9246136209239131,3551,0.07538637907608696,181,0.004155856083392648,0.003842561141304348,171,0.003926250774917916,0.003630264945652174,41766,0.9589695313755654,0.8866762907608695,1435,0.032948361766124035,0.030464504076086956,0,0.0,0.0
v31_resolution_road_only,DE06_r007_c000,DE06,Nuremberg,train,0,65536,0,0.0,59139,0.9023895263671875,6397,0.0976104736328125,1073,0.018143695361774802,0.0163726806640625,0,0.0,0.0,58066,0.9818563046382252,0.886016845703125,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r007_c001,DE06,Nuremberg,train,0,65536,0,0.0,57615,0.8791351318359375,7921,0.1208648681640625,1355,0.023518181029245855,0.0206756591796875,318,0.005519395990627441,0.004852294921875,55942,0.9709624229801267,0.853607177734375,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r007_c002,DE06,Nuremberg,train,0,65536,0,0.0,51984,0.793212890625,13552,0.206787109375,1988,0.03824253616497384,0.03033447265625,785,0.015100800246229609,0.0119781494140625,49211,0.9466566635887965,0.7509002685546875,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r007_c003,DE06,Nuremberg,train,1,65536,0,0.0,41957,0.6402130126953125,23579,0.3597869873046875,4464,0.10639464213361298,0.068115234375,430,0.010248587839931359,0.006561279296875,36823,0.8776366279762614,0.5618743896484375,0,0.0,0.0,240,0.0057201420501942464,0.003662109375
v31_resolution_road_only,DE06_r007_c004,DE06,Nuremberg,train,1,65536,0,0.0,23865,0.3641510009765625,41671,0.6358489990234375,10702,0.4484391368112298,0.163299560546875,503,0.021076890844332705,0.0076751708984375,11617,0.4867798030588728,0.1772613525390625,11,0.00046092604232139114,0.0001678466796875,1032,0.043243243243243246,0.0157470703125
v31_resolution_road_only,DE06_r007_c005,DE06,Nuremberg,train,0,65536,0,0.0,18073,0.2757720947265625,47463,0.7242279052734375,9908,0.5482211033032701,0.15118408203125,140,0.0077463619764289275,0.00213623046875,6434,0.3560006639738837,0.098175048828125,0,0.0,0.0,1591,0.0880318707464173,0.0242767333984375
v31_resolution_road_only,DE06_r007_c006,DE06,Nuremberg,train,0,65536,0,0.0,19689,0.3004302978515625,45847,0.6995697021484375,7245,0.367971964040835,0.1105499267578125,144,0.007313728477830261,0.002197265625,11249,0.5713342475493931,0.1716461181640625,242,0.01229112702524252,0.003692626953125,809,0.04108893290669917,0.0123443603515625
v31_resolution_road_only,DE06_r007_c007,DE06,Nuremberg,train,1,65536,0,0.0,23884,0.36444091796875,41652,0.63555908203125,12132,0.5079551163959136,0.18511962890625,554,0.023195444649137496,0.008453369140625,11159,0.4672165466421035,0.1702728271484375,39,0.0016328923128454194,0.0005950927734375,0,0.0,0.0
v31_resolution_road_only,DE06_r007_c008,DE06,Nuremberg,train,1,65536,0,0.0,43849,0.6690826416015625,21687,0.3309173583984375,5167,0.11783621063194144,0.0788421630859375,46,0.0010490547104837055,0.000701904296875,38636,0.8811147346575748,0.58953857421875,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r007_c009,DE06,Nuremberg,train,0,65536,0,0.0,52633,0.8031158447265625,12903,0.1968841552734375,1797,0.034142078163889575,0.0274200439453125,300,0.005699846104155188,0.00457763671875,50461,0.9587331142059164,0.7699737548828125,0,0.0,0.0,75,0.001424961526038797,0.0011444091796875
v31_resolution_road_only,DE06_r007_c010,DE06,Nuremberg,train,0,65536,0,0.0,64511,0.9843597412109375,1025,0.0156402587890625,0,0.0,0.0,0,0.0,0.0,64511,1.0,0.9843597412109375,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r007_c011,DE06,Nuremberg,train,0,47104,18432,0.28125,45220,0.9600033967391305,1884,0.03999660326086957,99,0.002189296771340115,0.0021017323369565215,5,0.00011057054400707652,0.00010614809782608695,45116,0.9977001326846529,0.9577955163043478,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r008_c000,DE06,Nuremberg,train,1,65536,0,0.0,43615,0.6655120849609375,21921,0.3344879150390625,3748,0.08593373839275478,0.05718994140625,298,0.006832511750544537,0.004547119140625,39569,0.9072337498567007,0.6037750244140625,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r008_c001,DE06,Nuremberg,train,0,65536,0,0.0,60235,0.9191131591796875,5301,0.0808868408203125,706,0.011720760355275172,0.010772705078125,19,0.0003154312276915415,0.0002899169921875,59510,0.9879638084170332,0.908050537109375,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r008_c002,DE06,Nuremberg,train,0,65536,0,0.0,60046,0.916229248046875,5490,0.083770751953125,650,0.010825034140492289,0.009918212890625,0,0.0,0.0,59396,0.9891749658595077,0.90631103515625,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r008_c003,DE06,Nuremberg,train,0,65536,0,0.0,56324,0.85943603515625,9212,0.14056396484375,1183,0.021003479866486756,0.0180511474609375,325,0.005770186776507351,0.0049591064453125,54816,0.9732263333570059,0.83642578125,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r008_c004,DE06,Nuremberg,train,1,65536,0,0.0,38725,0.5908966064453125,26811,0.4091033935546875,5521,0.14256939961265333,0.0842437744140625,14,0.00036152356358941254,0.000213623046875,32724,0.8450355067785669,0.49932861328125,0,0.0,0.0,466,0.012033570045190446,0.007110595703125
v31_resolution_road_only,DE06_r008_c005,DE06,Nuremberg,train,1,65536,0,0.0,39838,0.607879638671875,25698,0.392120361328125,6112,0.1534213564937999,0.09326171875,268,0.006727245343641749,0.00408935546875,27664,0.6944123700989006,0.422119140625,2321,0.058260956875345146,0.0354156494140625,3473,0.08717807118831267,0.0529937744140625
v31_resolution_road_only,DE06_r008_c006,DE06,Nuremberg,train,0,65536,0,0.0,52136,0.7955322265625,13400,0.2044677734375,1628,0.03122602424428418,0.02484130859375,146,0.002800368267607795,0.002227783203125,50021,0.9594330213288322,0.7632598876953125,5,9.590302286328065e-05,7.62939453125e-05,336,0.00644468313641246,0.005126953125
v31_resolution_road_only,DE06_r008_c007,DE06,Nuremberg,train,0,65536,0,0.0,50337,0.7680816650390625,15199,0.2319183349609375,2692,0.053479547847507795,0.04107666015625,715,0.014204263265589923,0.0109100341796875,46930,0.9323161888869023,0.716094970703125,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r008_c008,DE06,Nuremberg,train,1,65536,0,0.0,46728,0.7130126953125,18808,0.2869873046875,3709,0.07937425098442047,0.0565948486328125,610,0.0130542715288478,0.009307861328125,42409,0.9075714774867317,0.6471099853515625,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r008_c009,DE06,Nuremberg,train,0,65536,0,0.0,48955,0.7469940185546875,16581,0.2530059814453125,1997,0.04079256460014299,0.0304718017578125,157,0.0032070268614033297,0.0023956298828125,46764,0.955244612399142,0.71356201171875,0,0.0,0.0,37,0.0007557961393116127,0.0005645751953125
v31_resolution_road_only,DE06_r008_c010,DE06,Nuremberg,train,0,65536,0,0.0,61976,0.9456787109375,3560,0.0543212890625,984,0.01587711372144056,0.0150146484375,16,0.000258164450755131,0.000244140625,60904,0.9827029817994062,0.9293212890625,0,0.0,0.0,72,0.0011617400283980895,0.0010986328125
v31_resolution_road_only,DE06_r008_c011,DE06,Nuremberg,train,0,47104,18432,0.28125,40761,0.865340523097826,6343,0.13465947690217392,788,0.019332204803611294,0.016728940217391304,0,0.0,0.0,39973,0.9806677951963887,0.8486115828804348,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r009_c000,DE06,Nuremberg,train,0,65536,0,0.0,57246,0.873504638671875,8290,0.126495361328125,1336,0.023337875135380638,0.0203857421875,43,0.0007511441847465326,0.0006561279296875,55867,0.9759109806798728,0.8524627685546875,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r009_c001,DE06,Nuremberg,train,0,65536,0,0.0,59848,0.9132080078125,5688,0.0867919921875,885,0.014787461569308916,0.0135040283203125,111,0.001854698569709932,0.0016937255859375,58852,0.9833578398609811,0.89801025390625,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r009_c002,DE06,Nuremberg,train,0,65536,0,0.0,58468,0.89215087890625,7068,0.10784912109375,953,0.016299514264212903,0.0145416259765625,417,0.0071321064513922144,0.0063629150390625,57098,0.9765683792843949,0.871246337890625,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r009_c003,DE06,Nuremberg,train,0,65536,0,0.0,53065,0.8097076416015625,12471,0.1902923583984375,748,0.014095920097993028,0.01141357421875,144,0.00271365306699331,0.002197265625,52173,0.9831904268350137,0.7960968017578125,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r009_c004,DE06,Nuremberg,train,1,65536,0,0.0,41029,0.6260528564453125,24507,0.3739471435546875,4418,0.10767993370542787,0.067413330078125,203,0.004947719905432742,0.0030975341796875,35885,0.8746252650564235,0.5475616455078125,0,0.0,0.0,523,0.012747081332715885,0.0079803466796875
v31_resolution_road_only,DE06_r009_c005,DE06,Nuremberg,train,1,65536,0,0.0,44769,0.6831207275390625,20767,0.3168792724609375,4555,0.1017445107105363,0.0695037841796875,9,0.00020103196408228908,0.0001373291015625,38427,0.8583394759766803,0.5863494873046875,0,0.0,0.0,1778,0.03971498134870111,0.027130126953125
v31_resolution_road_only,DE06_r009_c006,DE06,Nuremberg,train,1,65536,0,0.0,50319,0.7678070068359375,15217,0.2321929931640625,3216,0.06391223990937817,0.049072265625,17,0.00033784455175977265,0.0002593994140625,46425,0.922613724438085,0.7083892822265625,366,0.007273594467298635,0.005584716796875,295,0.005862596633478408,0.0045013427734375
v31_resolution_road_only,DE06_r009_c007,DE06,Nuremberg,train,0,65536,0,0.0,58791,0.8970794677734375,6745,0.1029205322265625,621,0.010562841251211921,0.0094757080078125,228,0.0038781446139715264,0.00347900390625,57663,0.9808133898045619,0.8798675537109375,0,0.0,0.0,279,0.0047456243302546304,0.0042572021484375
v31_resolution_road_only,DE06_r009_c008,DE06,Nuremberg,train,0,65536,0,0.0,52198,0.796478271484375,13338,0.203521728515625,2146,0.0411126863098203,0.032745361328125,321,0.006149660906548143,0.0048980712890625,49353,0.945495996015173,0.7530670166015625,0,0.0,0.0,378,0.0072416567684585615,0.005767822265625
v31_resolution_road_only,DE06_r009_c009,DE06,Nuremberg,train,1,65536,0,0.0,45628,0.69622802734375,19908,0.30377197265625,3416,0.0748663101604278,0.0521240234375,310,0.006794073814324538,0.004730224609375,37465,0.8210966950118348,0.5716705322265625,3406,0.07464714648899798,0.051971435546875,1031,0.022595774524414834,0.0157318115234375
v31_resolution_road_only,DE06_r009_c010,DE06,Nuremberg,train,1,65536,0,0.0,55079,0.8404388427734375,10457,0.1595611572265625,2468,0.04480836616496305,0.03765869140625,49,0.0008896312569218758,0.0007476806640625,51117,0.9280669583688883,0.7799835205078125,1391,0.025254634252618965,0.0212249755859375,54,0.0009804099566077815,0.000823974609375
v31_resolution_road_only,DE06_r009_c011,DE06,Nuremberg,train,0,47104,18432,0.28125,38908,0.8260020380434783,8196,0.17399796195652173,1529,0.03929783078030225,0.03246008831521739,0,0.0,0.0,37060,0.9525033412151742,0.7867697010869565,0,0.0,0.0,319,0.008198828004523491,0.006772248641304348
v31_resolution_road_only,DE06_r010_c000,DE06,Nuremberg,train,0,65536,0,0.0,57781,0.8816680908203125,7755,0.1183319091796875,1332,0.02305256053027812,0.02032470703125,654,0.011318599539641058,0.009979248046875,55795,0.9656288399300809,0.8513641357421875,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r010_c001,DE06,Nuremberg,train,0,65536,0,0.0,61662,0.940887451171875,3874,0.059112548828125,346,0.005611235444844475,0.005279541015625,69,0.001119003600272453,0.0010528564453125,61247,0.9932697609548831,0.9345550537109375,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r010_c002,DE06,Nuremberg,train,0,65536,0,0.0,61403,0.9369354248046875,4133,0.0630645751953125,661,0.010764946338126802,0.0100860595703125,347,0.0056511896812859305,0.0052947998046875,60395,0.9835838639805873,0.9215545654296875,0,0.0,0.0,0,0.0,0.0
v31_resolution_road_only,DE06_r010_c003,DE06,Nuremberg,train,0,65536,0,0.0,60500,0.92315673828125,5036,0.07684326171875,405,0.006694214876033058,0.0061798095703125,389,0.006429752066115703,0.0059356689453125,59706,0.9868760330578512,0.911041259765625,0,0.0,0.0,0,0.0,0.0
