tile_id,city_id,city_name,split,tile_row,tile_col,row_offset,col_offset,tile_size,stride,source_width_pixels,source_height_pixels,padding_pixel_count,padding_fraction,valid_pixel_count,valid_fraction,unlabeled_pixel_count,semantic_nodata_pixel_count,buildings_pixel_count,roads_pixel_count,vegetation_pixel_count,bare_land_pixel_count,water_pixel_count,contains_buildings,contains_roads,contains_vegetation,contains_bare_land,contains_water,bounds_left,bounds_bottom,bounds_right,bounds_top,crs,image_path,semantic_mask_path,validity_mask_path,image_sha256,semantic_sha256,validity_sha256,tile_qa_status,city_tile_manifest,city_tile_qa_report,total_tile_pixels,invalid_pixel_count,invalid_fraction,buildings_fraction_valid,roads_fraction_valid,vegetation_fraction_valid,bare_land_fraction_valid,water_fraction_valid,five_class_pixel_count,class_accounting_difference,vegetation_dominant_90,vegetation_dominant_95,urban_rich,road_rich,building_rich,bare_land_rich,water_rich,classes_ge_5pct,mixed_informative,passes_validity,v2_building_rich,v2_road_rich,v2_bare_land_rich,v2_water_rich,minority_rich,v2_classes_ge_5pct,v2_mixed_informative,protected_tile,extreme_vegetation,vegetation_control_keep,selected_v2,v2_selection_reason,selected_v21,v21_selection_reason
DE05_r000_c009,DE05,Munich,train,0,9,0,2304,256,256,256,256,0,0.0,56656,0.864501953125,8880,0,689,1276,54675,0,16,True,True,True,False,True,700135.145199985,5346980.636082032,702695.145199985,5349540.636082032,EPSG:32632,data\processed\tiles\train\DE05_Munich\images\DE05_r000_c009_image.tif,data\processed\tiles\train\DE05_Munich\semantic_masks\DE05_r000_c009_semantic.tif,data\processed\tiles\train\DE05_Munich\validity_masks\DE05_r000_c009_validity.tif,43af73d47190b9f1f0690585b18b45b3dddea19bc7bc8a9e20895922c9690837,910df15c4bdfe2dd1abe6433c458d45e893fa19daac30c25b7273dce9557042d,c6738fea88f203f06620e5c899df9dde404b9f6104119687b34cb3d81e17d150,PASS,metadata\tile_manifests\DE05_tile_manifest.csv,metadata\tile_qa\DE05_tile_qa.json,65536,8880,0.135498046875,0.0121611126800338,0.0225218864727478,0.9650345947472464,0.0,0.0002824060999717,56656,0,True,True,False,False,False,False,False,1,False,True,False,False,False,False,False,1,False,False,True,False,False,vegetation_control_removed,False,vegetation_control_removed
DE05_r000_c010,DE05,Munich,train,0,10,0,2560,256,256,256,256,0,0.0,53992,0.8238525390625,11544,0,476,715,52682,0,119,True,True,True,False,True,702695.145199985,5346980.636082032,705255.145199985,5349540.636082032,EPSG:32632,data\processed\tiles\train\DE05_Munich\images\DE05_r000_c010_image.tif,data\processed\tiles\train\DE05_Munich\semantic_masks\DE05_r000_c010_semantic.tif,data\processed\tiles\train\DE05_Munich\validity_masks\DE05_r000_c010_validity.tif,6a3f57fbca130d0443a5e6089e69e6318b4668291588ced9539c7a3a080330f6,c4818aace127934a935905acf217e18d7d23e33374a428acb0a96e574b56a7ed,79277b1fdcf36aa4f56cc759e3d0a2ebdb37e1a288b93fc25f285fd88fe50985,PASS,metadata\tile_manifests\DE05_tile_manifest.csv,metadata\tile_qa\DE05_tile_qa.json,65536,11544,0.1761474609375,0.008816120906801,0.0132427026226107,0.975737146243888,0.0,0.0022040302267002,53992,0,True,True,False,False,False,False,False,1,False,True,False,False,False,False,False,1,False,False,True,False,False,vegetation_control_removed,False,vegetation_control_removed
DE05_r000_c011,DE05,Munich,train,0,11,0,2816,256,256,184,256,18432,0.28125,40756,0.62188720703125,6348,18432,761,868,38852,24,251,True,True,True,True,True,705255.145199985,5346980.636082032,707815.145199985,5349540.636082032,EPSG:32632,data\processed\tiles\train\DE05_Munich\images\DE05_r000_c011_image.tif,data\processed\tiles\train\DE05_Munich\semantic_masks\DE05_r000_c011_semantic.tif,data\processed\tiles\train\DE05_Munich\validity_masks\DE05_r000_c011_validity.tif,7b4cce34679becd7d64c1aecbf0bd172ba79a3c8783868c36b09716d347600ce,f626d90e00aa672f5497c288a66cc1a967f5778ddde4a8498d9e8d73cbd60617,5a736f5902f68150c8b46b76c4de69b61310844278807b97a5ab5a92d63e9271,PASS,metadata\tile_manifests\DE05_tile_manifest.csv,metadata\tile_qa\DE05_tile_qa.json,65536,24780,0.37811279296875,0.0186720973598979,0.0212974776719992,0.9532829522033566,0.0005888703503778,0.0061586024143684,40756,0,True,True,False,False,False,False,False,1,False,True,False,False,False,False,False,1,False,False,True,True,True,vegetation_control_kept,True,vegetation_control_kept
DE05_r001_c000,DE05,Munich,train,1,0,256,0,256,256,256,256,0,0.0,55923,0.8533172607421875,9613,0,717,1316,52827,48,1015,True,True,True,True,True,677095.145199985,5344420.636082032,679655.145199985,5346980.636082032,EPSG:32632,data\processed\tiles\train\DE05_Munich\images\DE05_r001_c000_image.tif,data\processed\tiles\train\DE05_Munich\semantic_masks\DE05_r001_c000_semantic.tif,data\processed\tiles\train\DE05_Munich\validity_masks\DE05_r001_c000_validity.tif,f1b938f59d5fa486c5ed7cf73d1239f5a1e542f44661a8150bab2589a1a805ad,65fd34243fd947dd1f938575aaa286c510a43e103a40721062850ee78e1f9c0f,8a5982d301a1d41b07935b30bb54db718b468a5b29d3918a102e2da8492d0240,PASS,metadata\tile_manifests\DE05_tile_manifest.csv,metadata\tile_qa\DE05_tile_qa.json,65536,9613,0.1466827392578125,0.012821200579368,0.0235323569908624,0.94463816318867,0.0008583230513384,0.0181499561897609,55923,0,True,False,False,False,False,False,False,1,False,True,False,False,False,False,False,1,False,False,False,False,True,standard_valid_tile,True,standard_valid_tile
DE05_r001_c001,DE05,Munich,train,1,1,256,256,256,256,256,256,0,0.0,47174,0.719818115234375,18362,0,4459,4511,37240,46,918,True,True,True,True,True,679655.145199985,5344420.636082032,682215.145199985,5346980.636082032,EPSG:32632,data\processed\tiles\train\DE05_Munich\images\DE05_r001_c001_image.tif,data\processed\tiles\train\DE05_Munich\semantic_masks\DE05_r001_c001_semantic.tif,data\processed\tiles\train\DE05_Munich\validity_masks\DE05_r001_c001_validity.tif,8a2f9e0b2fd487e25541971342b80530469fe42d6e62b95161ee8ba0699fae66,9e8efa7360d7d67656188adeb4a2cc260e8d89a21309975ad3ef93726a64fb62,166729325404f0aea269cc8d4656f2b7cc400bbf91e9c44541a91a5a9aac670a,PASS,metadata\tile_manifests\DE05_tile_manifest.csv,metadata\tile_qa\DE05_tile_qa.json,65536,18362,0.280181884765625,0.0945224064103107,0.0956247085258829,0.7894178996905075,0.0009751134099291,0.0194598719633696,47174,0,False,False,True,False,False,False,False,3,True,True,False,False,False,False,False,3,True,True,False,False,True,mixed_informative,True,mixed_informative
DE05_r001_c002,DE05,Munich,train,1,2,256,512,256,256,256,256,0,0.0,46970,0.716705322265625,18566,0,4977,4674,34411,4,2904,True,True,True,True,True,682215.145199985,5344420.636082032,684775.145199985,5346980.636082032,EPSG:32632,data\processed\tiles\train\DE05_Munich\images\DE05_r001_c002_image.tif,data\processed\tiles\train\DE05_Munich\semantic_masks\DE05_r001_c002_semantic.tif,data\processed\tiles\train\DE05_Munich\validity_masks\DE05_r001_c002_validity.tif,faca801fb91b0dfd7aa1984fe2792b1c483d69efe08c2fe97912e6c23d3858ba,d690613fb17910a6ba87b1107e3e4ac5c9360c7a651ce5fe3fdde5947a141c71,10c0bf2a89f947d8702c62d11a8884fef85561055362426444d73ac2ed168f31,PASS,metadata\tile_manifests\DE05_tile_manifest.csv,metadata\tile_qa\DE05_tile_qa.json,65536,18566,0.283294677734375,0.1059612518628912,0.0995103257398339,0.7326165637641048,8.516074089844582e-05,0.0618266978922716,46970,0,False,False,True,False,True,False,False,4,True,True,True,False,False,False,True,4,True,True,False,False,True,building_rich+mixed_informative,True,building_rich+mixed_informative
DE05_r001_c003,DE05,Munich,train,1,3,256,768,256,256,256,256,0,0.0,62592,0.955078125,2944,0,314,595,57448,50,4185,True,True,True,True,True,684775.145199985,5344420.636082032,687335.145199985,5346980.636082032,EPSG:32632,data\processed\tiles\train\DE05_Munich\images\DE05_r001_c003_image.tif,data\processed\tiles\train\DE05_Munich\semantic_masks\DE05_r001_c003_semantic.tif,data\processed\tiles\train\DE05_Munich\validity_masks\DE05_r001_c003_validity.tif,30bdef2067f997e010e1e37bb4306916221d3423751509b69cc0b3757f3ca18b,cb04957c21df110038ed24f1720ba9608d2e2229924d15e67254ba8e875651e3,2cec9a8b9c671c33d4b9b7a48171d13ba09b7c7fd036ebb8e99e50419b5c87f9,PASS,metadata\tile_manifests\DE05_tile_manifest.csv,metadata\tile_qa\DE05_tile_qa.json,65536,2944,0.044921875,0.0050166155419222,0.0095060071574642,0.9178169734151328,0.0007988241308793,0.0668615797546012,62592,0,True,False,False,False,False,False,False,2,False,True,False,False,False,False,False,2,False,False,False,False,True,standard_valid_tile,True,standard_valid_tile
DE05_r001_c004,DE05,Munich,train,1,4,256,1024,256,256,256,256,0,0.0,58980,0.89996337890625,6556,0,1015,1959,55113,337,556,True,True,True,True,True,687335.145199985,5344420.636082032,689895.145199985,5346980.636082032,EPSG:32632,data\processed\tiles\train\DE05_Munich\images\DE05_r001_c004_image.tif,data\processed\tiles\train\DE05_Munich\semantic_masks\DE05_r001_c004_semantic.tif,data\processed\tiles\train\DE05_Munich\validity_masks\DE05_r001_c004_validity.tif,3a194130cee3098860b4f8154df6aeaee511d6b422a0f2e528af835ada459baa,3feb2e94f2881d87bbe2702f3318197d99cf546b29c033174208813e26e5731a,6c1aa0b1364b49421c1d9a4eef78f3c41dc940f0b84de39984b747dae08fbabe,PASS,metadata\tile_manifests\DE05_tile_manifest.csv,metadata\tile_qa\DE05_tile_qa.json,65536,6556,0.10003662109375,0.0172092234655815,0.0332146490335707,0.9344354018311292,0.0057138012885723,0.0094269243811461,58980,0,True,False,False,False,False,False,False,1,False,True,False,False,False,False,False,1,False,False,False,False,True,standard_valid_tile,True,standard_valid_tile
DE05_r001_c005,DE05,Munich,train,1,5,256,1280,256,256,256,256,0,0.0,62561,0.9546051025390624,2975,0,309,1565,60274,284,129,True,True,True,True,True,689895.145199985,5344420.636082032,692455.145199985,5346980.636082032,EPSG:32632,data\processed\tiles\train\DE05_Munich\images\DE05_r001_c005_image.tif,data\processed\tiles\train\DE05_Munich\semantic_masks\DE05_r001_c005_semantic.tif,data\processed\tiles\train\DE05_Munich\validity_masks\DE05_r001_c005_validity.tif,8b7369c69bdf64d10af14ff6300a914b1ecdf79662d29f9eddb362fa09421095,1c3ee435b742e188b790a83cf7cafaf166b18d4e82d89549084b060e5a3f8243,50c13f6b11ddafc0fd64e577acace8b096350626ef1039be4c019e7033dbbba3,PASS,metadata\tile_manifests\DE05_tile_manifest.csv,metadata\tile_qa\DE05_tile_qa.json,65536,2975,0.0453948974609375,0.0049391793609437,0.0250155847892456,0.963443678969326,0.0045395693802848,0.0020619875001998,62561,0,True,True,False,False,False,False,False,1,False,True,False,False,False,False,False,1,False,False,True,False,False,vegetation_control_removed,False,vegetation_control_removed
DE05_r001_c006,DE05,Munich,train,1,6,256,1536,256,256,256,256,0,0.0,60785,0.9275054931640624,4751,0,1008,1999,57300,348,130,True,True,True,True,True,692455.145199985,5344420.636082032,695015.145199985,5346980.636082032,EPSG:32632,data\processed\tiles\train\DE05_Munich\images\DE05_r001_c006_image.tif,data\processed\tiles\train\DE05_Munich\semantic_masks\DE05_r001_c006_semantic.tif,data\processed\tiles\train\DE05_Munich\validity_masks\DE05_r001_c006_validity.tif,c6030148e048443c52f804f013ca3373236a6e7ba345284fd3d957f2bb1228f3,4d7588a834215284f544bdc51489cafea7614b544ed499cc7f4e489be688aa0d,f7cab323f60d87ad4d45ca15975206d53e039d1926f569123a4b015390785001,PASS,metadata\tile_manifests\DE05_tile_manifest.csv,metadata\tile_qa\DE05_tile_qa.json,65536,4751,0.0724945068359375,0.0165830385785966,0.0328864028954511,0.9426667763428478,0.0057250966521345,0.0021386855309698,60785,0,True,False,False,False,False,False,False,1,False,True,False,False,False,False,False,1,False,False,False,False,True,standard_valid_tile,True,standard_valid_tile
DE05_r001_c007,DE05,Munich,train,1,7,256,1792,256,256,256,256,0,0.0,55509,0.8470001220703125,10027,0,2239,2745,49408,681,436,True,True,True,True,True,695015.145199985,5344420.636082032,697575.145199985,5346980.636082032,EPSG:32632,data\processed\tiles\train\DE05_Munich\images\DE05_r001_c007_image.tif,data\processed\tiles\train\DE05_Munich\semantic_masks\DE05_r001_c007_semantic.tif,data\processed\tiles\train\DE05_Munich\validity_masks\DE05_r001_c007_validity.tif,3218d815c3b74262fb5d24eb194a08902fa4c4b6f16805335fdceb974389c0b4,382bd14a51dd60c444b7d6cc9e39bcd991851f59523345ebd209f692d26ef16a,bf33bd87fd829c0330feb2f52860aea69fd0e0bce6ed99f8ad4ceba2eab9e0a4,PASS,metadata\tile_manifests\DE05_tile_manifest.csv,metadata\tile_qa\DE05_tile_qa.json,65536,10027,0.1529998779296875,0.0403358014015745,0.0494514403069772,0.8900898953322884,0.0122682808193265,0.0078545821398331,55509,0,False,False,False,False,False,False,False,1,False,True,False,False,False,False,False,1,False,False,False,False,True,standard_valid_tile,True,standard_valid_tile
DE05_r001_c008,DE05,Munich,train,1,8,256,2048,256,256,256,256,0,0.0,47414,0.723480224609375,18122,0,6385,4491,34893,158,1487,True,True,True,True,True,697575.145199985,5344420.636082032,700135.145199985,5346980.636082032,EPSG:32632,data\processed\tiles\train\DE05_Munich\images\DE05_r001_c008_image.tif,data\processed\tiles\train\DE05_Munich\semantic_masks\DE05_r001_c008_semantic.tif,data\processed\tiles\train\DE05_Munich\validity_masks\DE05_r001_c008_validity.tif,3466916ab20db7f6befb0d7a8f6a661d6c70056e4df0f031e1b722c54902cb3b,1e27e3c74669e3b664de91ca63394d87e1d40a57ba056812f7c29632b2e29c51,1111c13464681e0e6432afb7777562b4b8b7b4bff291ca76e224bec80dbc2fd4,PASS,metadata\tile_manifests\DE05_tile_manifest.csv,metadata\tile_qa\DE05_tile_qa.json,65536,18122,0.276519775390625,0.1346648669169443,0.0947188594086134,0.7359218796136162,0.0033323490952039,0.0313620449656219,47414,0,False,False,True,False,True,False,False,3,True,True,True,False,False,False,True,3,True,True,False,False,True,building_rich+mixed_informative,True,building_rich+mixed_informative
DE05_r001_c009,DE05,Munich,train,1,9,256,2304,256,256,256,256,0,0.0,60381,0.9213409423828124,5155,0,805,777,58799,0,0,True,True,True,False,False,700135.145199985,5344420.636082032,702695.145199985,5346980.636082032,EPSG:32632,data\processed\tiles\train\DE05_Munich\images\DE05_r001_c009_image.tif,data\processed\tiles\train\DE05_Munich\semantic_masks\DE05_r001_c009_semantic.tif,data\processed\tiles\train\DE05_Munich\validity_masks\DE05_r001_c009_validity.tif,2f3e11f13503187bf220026acbfcbbb3520947145017b33c3f89e53eee78be62,568cd1b15dc787fddc09d8fd973c9a191cb88873d2a11873af416d451c6078e8,24eab96087a018e53326419f23a0ed7b6f8b7d00431e2ac27b2454660859acb9,PASS,metadata\tile_manifests\DE05_tile_manifest.csv,metadata\tile_qa\DE05_tile_qa.json,65536,5155,0.0786590576171875,0.0133320084132425,0.0128682863814776,0.9737997052052798,0.0,0.0,60381,0,True,True,False,False,False,False,False,1,False,True,False,False,False,False,False,1,False,False,True,False,False,vegetation_control_removed,False,vegetation_control_removed
DE05_r001_c010,DE05,Munich,train,1,10,256,2560,256,256,256,256,0,0.0,58212,0.88824462890625,7324,0,262,1149,50925,42,5834,True,True,True,True,True,702695.145199985,5344420.636082032,705255.145199985,5346980.636082032,EPSG:32632,data\processed\tiles\train\DE05_Munich\images\DE05_r001_c010_image.tif,data\processed\tiles\train\DE05_Munich\semantic_masks\DE05_r001_c010_semantic.tif,data\processed\tiles\train\DE05_Munich\validity_masks\DE05_r001_c010_validity.tif,af6aa3832a400bac146774c41787da401488269a1328748029925b99001a8ad4,e73a38f334f90643efe5f6ce23c3f25a213e828f0e67631fd5d1401ee7f92a67,0a84f13d069a79cb967e989e9009f6ee9e6d88b533b4ff99820929f26460000f,PASS,metadata\tile_manifests\DE05_tile_manifest.csv,metadata\tile_qa\DE05_tile_qa.json,65536,7324,0.11175537109375,0.0045007902150759,0.0197381983096268,0.8748196248196248,0.0007215007215007,0.1002198859341716,58212,0,False,False,False,False,False,False,True,2,False,True,False,False,False,True,True,2,False,True,False,False,True,water_rich,True,water_rich
DE05_r001_c011,DE05,Munich,train,1,11,256,2816,256,256,184,256,18432,0.28125,43142,0.658294677734375,3962,18432,616,960,29944,16,11606,True,True,True,True,True,705255.145199985,5344420.636082032,707815.145199985,5346980.636082032,EPSG:32632,data\processed\tiles\train\DE05_Munich\images\DE05_r001_c011_image.tif,data\processed\tiles\train\DE05_Munich\semantic_masks\DE05_r001_c011_semantic.tif,data\processed\tiles\train\DE05_Munich\validity_masks\DE05_r001_c011_validity.tif,ecebbb4985aaedf0a6d4d3f521c012e773ab0c2cdeac2f52df719656ba4a2787,16e8f10ebb14015c5a3b55e4d38083a192303a9eca76e3b496730d8c3dc7e141,3282ccd98140f01fd35b8a4bf0e03c3a9ef5823bef7159d1dcd165699aeec55e,PASS,metadata\tile_manifests\DE05_tile_manifest.csv,metadata\tile_qa\DE05_tile_qa.json,65536,22394,0.341705322265625,0.0142784293727689,0.0222520977237958,0.6940800148347318,0.0003708682953965,0.2690185897733068,43142,0,False,False,False,False,False,False,True,2,False,True,False,False,False,True,True,2,False,True,False,False,True,water_rich,True,water_rich
DE05_r002_c000,DE05,Munich,train,2,0,512,0,256,256,256,256,0,0.0,50111,0.7646331787109375,15425,0,804,1923,47124,8,252,True,True,True,True,True,677095.145199985,5341860.636082032,679655.145199985,5344420.636082032,EPSG:32632,data\processed\tiles\train\DE05_Munich\images\DE05_r002_c000_image.tif,data\processed\tiles\train\DE05_Munich\semantic_masks\DE05_r002_c000_semantic.tif,data\processed\tiles\train\DE05_Munich\validity_masks\DE05_r002_c000_validity.tif,1b7da82d7e8950796b0e90dd16255b62ffdbe81990c92c3a721fe0a44c8540fd,2b72dcad2d9dbe61d3f0bbdcbc173c24587d6ca62af15567bcb9d7180e216efa,0479dd3704b008aa9da3b83457dc3c685e468a3d1ad7da06a8d389ea50408d21,PASS,metadata\tile_manifests\DE05_tile_manifest.csv,metadata\tile_qa\DE05_tile_qa.json,65536,15425,0.2353668212890625,0.0160443814731296,0.0383748079264033,0.9403923290295544,0.0001596455867973,0.0050288359841152,50111,0,True,False,False,False,False,False,False,1,False,True,False,False,False,False,False,1,False,False,False,False,True,standard_valid_tile,True,standard_valid_tile
DE05_r002_c001,DE05,Munich,train,2,1,512,256,256,256,256,256,0,0.0,56956,0.86907958984375,8580,0,1147,1866,52801,0,1142,True,True,True,False,True,679655.145199985,5341860.636082032,682215.145199985,5344420.636082032,EPSG:32632,data\processed\tiles\train\DE05_Munich\images\DE05_r002_c001_image.tif,data\processed\tiles\train\DE05_Munich\semantic_masks\DE05_r002_c001_semantic.tif,data\processed\tiles\train\DE05_Munich\validity_masks\DE05_r002_c001_validity.tif,c5188f60dab25e06bc518582442e362454c548a05adb62198c64729f01d7fbe2,7a286f9fca963c034d94e936e2f3c36e12cb3a9d60051d027afcd09070c304b6,ab2cf0cd5bbfefb8a42a7eb495b14e1d5ea21e9eba2833e90941d8f947ec6a2e,PASS,metadata\tile_manifests\DE05_tile_manifest.csv,metadata\tile_qa\DE05_tile_qa.json,65536,8580,0.13092041015625,0.0201383524123885,0.0327621321722031,0.9270489500667182,0.0,0.0200505653486902,56956,0,True,False,False,False,False,False,False,1,False,True,False,False,False,False,False,1,False,False,False,False,True,standard_valid_tile,True,standard_valid_tile
DE05_r002_c002,DE05,Munich,train,2,2,512,512,256,256,256,256,0,0.0,39140,0.59722900390625,26396,0,9609,5868,22931,439,293,True,True,True,True,True,682215.145199985,5341860.636082032,684775.145199985,5344420.636082032,EPSG:32632,data\processed\tiles\train\DE05_Munich\images\DE05_r002_c002_image.tif,data\processed\tiles\train\DE05_Munich\semantic_masks\DE05_r002_c002_semantic.tif,data\processed\tiles\train\DE05_Munich\validity_masks\DE05_r002_c002_validity.tif,e65b37387b1e8d169038f96877a16f8c7d8414af50c02b5f3002efd0e9783247,41b64141aea9c04c778e2e3d7ea920d6d371dfa9434e2e4c2feaaa4826c5aa76,0d9caca30bda78f3fc875df11db103bb9af80853ae36c63ae8de92705f4ed223,PASS,metadata\tile_manifests\DE05_tile_manifest.csv,metadata\tile_qa\DE05_tile_qa.json,65536,26396,0.40277099609375,0.2455033214103219,0.1499233520694941,0.5858712314767501,0.0112161471640265,0.0074859478794072,39140,0,False,False,True,True,True,False,False,3,True,True,True,True,False,False,True,3,True,True,False,False,True,building_rich+road_rich+mixed_informative,True,building_rich+road_rich+mixed_informative
DE05_r002_c003,DE05,Munich,train,2,3,512,768,256,256,256,256,0,0.0,52400,0.799560546875,13136,0,1865,2801,45659,303,1772,True,True,True,True,True,684775.145199985,5341860.636082032,687335.145199985,5344420.636082032,EPSG:32632,data\processed\tiles\train\DE05_Munich\images\DE05_r002_c003_image.tif,data\processed\tiles\train\DE05_Munich\semantic_masks\DE05_r002_c003_semantic.tif,data\processed\tiles\train\DE05_Munich\validity_masks\DE05_r002_c003_validity.tif,32e511da6e83463e449ea72d7728e9c051283e1fb74700f336e7e95395170f79,d2f82e4d6b20abe43773a7fe66d1bc347330dc3212f0a59c2024565189fa74fa,fd55c4129c9124efa98c307f383625bc2e8881296f3d8a97d880f3237d8fc73f,PASS,metadata\tile_manifests\DE05_tile_manifest.csv,metadata\tile_qa\DE05_tile_qa.json,65536,13136,0.200439453125,0.0355916030534351,0.0534541984732824,0.8713549618320611,0.0057824427480916,0.0338167938931297,52400,0,False,False,False,False,False,False,False,2,False,True,False,False,False,False,False,2,False,False,False,False,True,standard_valid_tile,True,standard_valid_tile
DE05_r002_c004,DE05,Munich,train,2,4,512,1024,256,256,256,256,0,0.0,42383,0.6467132568359375,23153,0,6604,4277,26325,3849,1328,True,True,True,True,True,687335.145199985,5341860.636082032,689895.145199985,5344420.636082032,EPSG:32632,data\processed\tiles\train\DE05_Munich\images\DE05_r002_c004_image.tif,data\processed\tiles\train\DE05_Munich\semantic_masks\DE05_r002_c004_semantic.tif,data\processed\tiles\train\DE05_Munich\validity_masks\DE05_r002_c004_validity.tif,e4c8c302543a3ebd3d40a8cd2ba2e30ea53892da2c007681e67611d383d21169,743c6f4d5f41bf4b2796f3aba05062d48cb2c46f75bbef3d8b617961a5f58229,50b5ea2230ba53bb200e87bc008e51a6dcb01c20e593f89ccacc864e5332368a,PASS,metadata\tile_manifests\DE05_tile_manifest.csv,metadata\tile_qa\DE05_tile_qa.json,65536,23153,0.3532867431640625,0.1558171908548238,0.100913101951254,0.6211216761437369,0.090814713446429,0.0313333176037562,42383,0,False,False,True,True,True,True,False,4,True,True,True,True,True,False,True,4,True,True,False,False,True,building_rich+road_rich+bare_land_rich+mixed_informative,True,building_rich+road_rich+bare_land_rich+mixed_informative
DE05_r002_c005,DE05,Munich,train,2,5,512,1280,256,256,256,256,0,0.0,40457,0.6173248291015625,25079,0,7047,4625,28266,513,6,True,True,True,True,True,689895.145199985,5341860.636082032,692455.145199985,5344420.636082032,EPSG:32632,data\processed\tiles\train\DE05_Munich\images\DE05_r002_c005_image.tif,data\processed\tiles\train\DE05_Munich\semantic_masks\DE05_r002_c005_semantic.tif,data\processed\tiles\train\DE05_Munich\validity_masks\DE05_r002_c005_validity.tif,fc118b808c7a2845d55593a6dd99c017376288c8157d95bc78527cfd23171e0f,9733d8f5a1e72368bd3f9080e11fc45b97c798a4900d17bcd53435635a31f483,d0595a6326552f0b4808e2283fb8421ea4fd842fb1d26b825aac4ddee8ce6eaa,PASS,metadata\tile_manifests\DE05_tile_manifest.csv,metadata\tile_qa\DE05_tile_qa.json,65536,25079,0.3826751708984375,0.1741849370937044,0.1143189064933138,0.6986677212843265,0.0126801295202313,0.0001483056084237,40457,0,False,False,True,True,True,False,False,3,True,True,True,True,False,False,True,3,True,True,False,False,True,building_rich+road_rich+mixed_informative,True,building_rich+road_rich+mixed_informative
DE05_r002_c006,DE05,Munich,train,2,6,512,1536,256,256,256,256,0,0.0,46262,0.705902099609375,19274,0,6717,4537,33985,896,127,True,True,True,True,True,692455.145199985,5341860.636082032,695015.145199985,5344420.636082032,EPSG:32632,data\processed\tiles\train\DE05_Munich\images\DE05_r002_c006_image.tif,data\processed\tiles\train\DE05_Munich\semantic_masks\DE05_r002_c006_semantic.tif,data\processed\tiles\train\DE05_Munich\validity_masks\DE05_r002_c006_validity.tif,ef284b611e2ef4771fb8eacbc6b145e519d7c01c2df81bbc466dba02f516d991,1ee957c4e7618fcc796901185ba7b4cceddc9fcaf70d2c3fff0a7cd00fe54ca9,5e4055715ae50640fad37eeb2706753ed1baced64b5d9913cdf087e6ade6d8ee,PASS,metadata\tile_manifests\DE05_tile_manifest.csv,metadata\tile_qa\DE05_tile_qa.json,65536,19274,0.294097900390625,0.1451947602784142,0.0980718516276858,0.7346202066490857,0.0193679477757122,0.002745233669102,46262,0,False,False,True,False,True,False,False,3,True,True,True,False,False,False,True,3,True,True,False,False,True,building_rich+mixed_informative,True,building_rich+mixed_informative
DE05_r002_c007,DE05,Munich,train,2,7,512,1792,256,256,256,256,0,0.0,54485,0.8313751220703125,11051,0,1480,3425,45932,287,3361,True,True,True,True,True,695015.145199985,5341860.636082032,697575.145199985,5344420.636082032,EPSG:32632,data\processed\tiles\train\DE05_Munich\images\DE05_r002_c007_image.tif,data\processed\tiles\train\DE05_Munich\semantic_masks\DE05_r002_c007_semantic.tif,data\processed\tiles\train\DE05_Munich\validity_masks\DE05_r002_c007_validity.tif,aeebab6ee0268a348707d8661cb6423f8b8422447f95571fe7d2e1d7d60ab8db,091ec4fea1fa9408e0ec6f6ef346c2cf4dba4d5555f0cc96b2a610ed35b39516,e32d481a6def38b69311a04cc9efe4393e1e4b6928e5397e4712d80ba697278b,PASS,metadata\tile_manifests\DE05_tile_manifest.csv,metadata\tile_qa\DE05_tile_qa.json,65536,11051,0.1686248779296875,0.0271634394787556,0.062861337982931,0.8430210149582454,0.0052675048178397,0.0616867027622281,54485,0,False,False,False,False,False,False,False,3,True,True,False,False,False,False,False,3,True,True,False,False,True,mixed_informative,True,mixed_informative
DE05_r002_c008,DE05,Munich,train,2,8,512,2048,256,256,256,256,0,0.0,52830,0.806121826171875,12706,0,2656,2208,41026,24,6916,True,True,True,True,True,697575.145199985,5341860.636082032,700135.145199985,5344420.636082032,EPSG:32632,data\processed\tiles\train\DE05_Munich\images\DE05_r002_c008_image.tif,data\processed\tiles\train\DE05_Munich\semantic_masks\DE05_r002_c008_semantic.tif,data\processed\tiles\train\DE05_Munich\validity_masks\DE05_r002_c008_validity.tif,87e662f4ce30e6674d9fec5b1fc6bf9e8dc6fb1aa25dbb5de248f85a17772958,09e155a21ebbdf1cdc07754c097c14b8e318f506f57ea76c5296f7572d61ef28,15554c65e6386a4c26b2a9a68a2a63cb313a3c453b15a5a6f3be2928862f2d04,PASS,metadata\tile_manifests\DE05_tile_manifest.csv,metadata\tile_qa\DE05_tile_qa.json,65536,12706,0.193878173828125,0.0502744652659473,0.0417944349801249,0.7765663448798031,0.0004542873367404,0.130910467537384,52830,0,False,False,False,False,False,False,True,3,True,True,False,False,False,True,True,3,True,True,False,False,True,water_rich+mixed_informative,True,water_rich+mixed_informative
